"Experiment: LG128_DENV2_doublemut","Analysis: Analysis 1","User: lab user","Plate: Plate 0003","Plate Type: 384 Well","Plate Order: Row","Export Date: 3/13/2019","Export Time: 12:04:29 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"H08","Sample","0.902527075812274","4628","2853","97.0907816333684"
"H09","Sample","0.914380714879468","4117","2514","95.7040572792363"
"H10","Sample","1.06888361045131","4334","2623","96.3019443385436"
"H11","Sample","1.15223463687151","4611","2957","96.8549205275617"
"H14","Sample","3.46135609293504","4034","2189","96.345363179534"
"H15","Sample","3.81895332390382","3334","2200","96.4090909090909"
"H16","Sample","6.07711651299246","3963","2458","97.0707892595606"
"H17","Sample","6.17737003058104","5210","3317","98.5830569791981"
"H18","Sample","6.16621983914209","4815","3048","97.9002624671916"
"H19","Sample","5.6682769726248","4960","3182","97.5801382778127"
"H20","Sample","6.85056077599272","5098","3393","97.2295903330386"
"H21","Sample","5.62233423807677","4158","2656","97.1009036144578"
"H22","Sample","6.52487382840663","4255","2880","96.3194444444444"
"H23","Sample","6.31178707224335","4244","2702","97.3353071798668"
"I02","Sample","0","3427","1743","94.6643717728055"
"I03","Sample","0.0476644423260248","4030","2194","95.6244302643573"
"I04","Sample","0","4354","2531","96.9182141446069"
"I05","Sample","0.368632707774799","4920","3056","97.6439790575916"
"I06","Sample","0.584795321637427","4668","2834","96.5419901199718"
"I07","Sample","1.13904163393559","4351","2640","96.4393939393939"
"I08","Sample","0.954446854663774","4063","2384","96.6862416107383"
"I09","Sample","1.05263157894737","4697","2851","96.6327604349351"
"I10","Sample","1.24426981008513","4877","3133","97.4784551548037"
"I11","Sample","1.26067507116714","4268","2559","96.0922235248144"
"I14","Sample","5.00431406384815","4103","2397","96.7042136003337"
"I15","Sample","4.61538461538462","4460","2935","97.4446337308348"
"I16","Sample","5.40834845735027","4353","2845","96.8365553602812"
"I17","Sample","6.72268907563025","4653","3044","97.7332457293035"
"I18","Sample","6.16352201257862","5096","3279","96.9807868252516"
"I19","Sample","6.4388961892247","4773","3111","97.8463516554163"
"I20","Sample","6.05612998522895","4309","2789","97.0957332377196"
"I21","Sample","5.99563953488372","4469","2854","96.4260686755431"
"I22","Sample","5.55555555555556","4809","3242","97.1622455274522"
"I23","Sample","7.5187969924812","4113","2613","96.708763872943"
"J02","Sample","0.962772785622593","5354","3210","97.0716510903427"
"J03","Sample","2.0610967979389","4616","2792","97.3137535816619"
"J04","Sample","4.18772563176895","4669","2865","96.6841186736475"
"J05","Sample","6.90896005757467","4698","2876","96.6272600834492"
"J06","Sample","7.9048349961627","4440","2714","96.0206337509211"
"J07","Sample","7.64872521246459","4702","2902","97.3121984838043"
"J08","Sample","8.11258278145695","4303","2506","96.4086193136472"
"J09","Sample","8.51612903225806","4133","2419","96.1140967341877"
"J10","Sample","8.77308707124011","5019","3114","97.3667308927425"
"J11","Sample","8.77680698967434","4398","2613","96.3643321852277"
"J14","Sample","0.537923614846692","4069","1961","94.7985721570627"
"J15","Sample","0.737618545837724","3681","1999","94.9474737368684"
"J16","Sample","1.26315789473684","4076","2466","96.3098134630981"
"J17","Sample","1.97278911564626","4755","3016","97.4801061007958"
"J18","Sample","3.34435869165748","4436","2806","96.9707769066286"
"J19","Sample","3.9553752535497","4614","3037","97.3987487652288"
"J20","Sample","5.79651398459668","3969","2542","97.0495672698662"
"J21","Sample","5.52884615384615","5014","3398","97.9399646851089"
"J22","Sample","5.67307692307692","4504","3186","97.9284369114878"
"J23","Sample","5.54089709762533","4729","3120","97.1794871794872"
"K02","Sample","0.844051446945338","4413","2574","96.6588966588967"
"K03","Sample","1.59968786578229","4839","2638","97.1569370735406"
"K04","Sample","2.50536864710093","4670","2862","97.6240391334731"
"K05","Sample","4.08396946564886","4194","2690","97.3977695167286"
"K06","Sample","6.65950590762621","4646","2872","97.2493036211699"
"K07","Sample","6.81590377547611","4955","3087","96.9549724651765"
"K08","Sample","7.69730431958428","5054","3161","97.4058842138564"
"K09","Sample","8.49122807017544","4822","2971","95.9272972063278"
"K10","Sample","6.95786625434867","4461","2671","96.855110445526"
"K11","Sample","7.5717017208413","4488","2698","96.9236471460341"
"K14","Sample","1.08556832694764","3382","1656","94.5652173913043"
"K15","Sample","1.38248847926267","4276","2484","96.0950080515298"
"K16","Sample","2.23820943245404","4154","2606","96.0092095165004"
"K17","Sample","2.61799410029499","4549","2789","97.239153818573"
"K18","Sample","3.89810883828638","4290","2675","96.8598130841121"
"K19","Sample","4.00641025641026","4158","2597","96.1108971890643"
"K20","Sample","5.80808080808081","4078","2485","95.6136820925553"
"K21","Sample","4.64576074332172","5231","3520","97.8409090909091"
"K22","Sample","5.12743628185907","4975","3436","97.0605355064028"
"K23","Sample","6.73259794598707","4235","2725","96.4770642201835"
