"Experiment: LG104_Quake","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 12/19/2018","Export Time: 9:23:29 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"F11","Sample","11.9211370930766","2842","2298","94.9086161879896"
"F14","Sample","10.1184600197433","2673","2121","95.5209806694955"
"F15","Sample","11.8959107806691","2512","1981","95.0530035335689"
"F16","Sample","12.5056637970095","2867","2337","94.4373127941806"
"F17","Sample","13.1359149582384","3280","2736","96.2719298245614"
"F18","Sample","13.4972170686456","2803","2240","96.25"
"F19","Sample","14.4862155388471","2588","2102","94.9096098953378"
"F20","Sample","12.9230769230769","2483","2045","95.3545232273839"
"F21","Sample","12.1224325412807","3157","2560","96.9921875"
"F22","Sample","12.8961267605634","3062","2389","95.1025533696107"
"F23","Sample","13.1047440112729","2825","2229","95.5136832660386"
"G02","Sample","2.53521126760563","2948","2248","94.7508896797153"
"G03","Sample","2.95302013422819","2954","2358","94.7837150127226"
"G04","Sample","4.66699076324745","2715","2146","95.8527493010252"
"G05","Sample","7.30034296913278","2776","2150","94.9302325581395"
"G06","Sample","9.11121036176865","2902","2346","95.4390451832907"
"G07","Sample","10.8470181503889","3040","2423","95.5014444903013"
"G08","Sample","10.0642398286938","2442","1968","94.9186991869919"
"G09","Sample","10.6492293320878","2742","2230","96.0089686098655"
"G10","Sample","10.6223678053346","2736","2230","95.829596412556"
"G11","Sample","12.4125874125874","2892","2396","95.4924874791319"
"G14","Sample","8.67792661619103","2418","1793","95.7612939208031"
"G15","Sample","9.64497041420118","2309","1781","94.8905109489051"
"G16","Sample","13.065582104728","2659","2067","95.1620706337687"
"G17","Sample","14.6718146718147","2896","2443","95.4154727793696"
"G18","Sample","12.2350674373796","2629","2157","96.2447844228095"
"G19","Sample","13.1505576208178","2795","2249","95.68697198755"
"G20","Sample","12.5818521983162","2738","2233","95.7456336766681"
"G21","Sample","12.3345935727788","2789","2229","94.9304620906236"
"G22","Sample","12.4815724815725","2673","2122","95.9000942507069"
"G23","Sample","15.4261057173679","2563","1939","95.6162970603404"
"H02","Sample","0.240963855421687","2797","2174","95.4461821527139"
"H03","Sample","1.46904512067156","2567","2029","93.9379004435683"
"H04","Sample","3.5","2204","1670","95.8083832335329"
"H05","Sample","8.12972012438916","2898","2364","95.2199661590524"
"H06","Sample","9.30591259640103","2732","2048","94.970703125"
"H07","Sample","12.3129542539547","3066","2474","94.5432497978981"
"H08","Sample","10.1207590569293","2379","1825","95.2876712328767"
"H09","Sample","9.40996948118006","2546","2063","95.2981095492002"
"H10","Sample","10.2661596958175","3082","2489","95.0984331056649"
"H11","Sample","11.2320633349827","2697","2093","96.5599617773531"
"H14","Sample","7.87128712871287","2935","2135","94.6135831381733"
"H15","Sample","10.3791174642635","2223","1696","94.8702830188679"
"H16","Sample","11.3853056646102","2370","1869","95.3986088817549"
"H17","Sample","12.3391034176653","2978","2393","94.1496030087756"
"H18","Sample","13.6199095022624","2921","2328","94.9312714776632"
"H19","Sample","11.9789171058936","2707","2201","94.8205361199455"
"H20","Sample","11.1986494091165","2439","1892","93.9217758985201"
"H21","Sample","11.7324561403509","2478","1938","94.1176470588235"
"H22","Sample","11.2608277189605","2662","2182","95.2337305224565"
"H23","Sample","13.4105960264901","2993","2529","95.5318307631475"
"I02","Sample","0.576923076923077","1691","1085","95.852534562212"
"I03","Sample","1.65903890160183","2494","1834","95.3107960741549"
"I04","Sample","4.82365145228216","2537","2017","95.5875061973228"
"I05","Sample","6.86001115448968","2484","1886","95.0689289501591"
"I06","Sample","9.0752688172043","3046","2430","95.679012345679"
"I07","Sample","11.2608695652174","3011","2401","95.7934194085798"
"I08","Sample","11.0178384050367","2527","1998","95.3953953953954"
"I09","Sample","11.6484659386375","2505","2021","95.1509153884216"
"I10","Sample","12.5274725274725","3125","2417","94.1249482829954"
"I11","Sample","11.3866967305524","3366","2790","95.3763440860215"
"I14","Sample","8.47826086956522","2543","1937","94.9922560660816"
"I15","Sample","11.3636363636364","2317","1762","92.3950056753689"
"I16","Sample","11.7924528301887","2299","1777","95.4417557681486"
"I17","Sample","13.6813681368137","2859","2341","94.9167022639897"
"I18","Sample","11.6684266103485","2472","1976","95.8502024291498"
"I19","Sample","13.2992327365729","2572","2062","94.8108632395732"
"I20","Sample","12.4924924924925","2212","1747","95.3062392673154"
"I21","Sample","12.0932491500729","2664","2157","95.4566527584608"
"I22","Sample","13.2663316582915","2644","2103","94.6267237280076"
"I23","Sample","14.3002544529262","2602","2044","96.1350293542074"
"J02","Sample","12.1615201900238","2873","2222","94.7344734473447"
"J03","Sample","10.4607721046077","2242","1678","95.7091775923719"
"J04","Sample","10.1161995898838","2073","1548","94.5090439276486"
"J05","Sample","12.2422680412371","2213","1620","95.8024691358025"
"J06","Sample","8.76623376623377","2087","1619","95.1204447189623"
"J07","Sample","10.6080781180648","2917","2347","95.994887089902"
"J08","Sample","10.0911458333333","2097","1615","95.1083591331269"
"J09","Sample","10.4822834645669","2613","2109","96.3489805595069"
"J10","Sample","11.0951697752272","2682","2183","95.7856161245992"
"J11","Sample","10.6031746031746","2207","1655","95.1661631419939"
"J14","Sample","13.8315672058003","2444","1897","94.5176594623089"
"J15","Sample","12.96211775445","2813","2294","95.5100261551874"
"J16","Sample","11.8579234972678","2461","1916","95.5114822546973"
"J17","Sample","13.2586367880486","2713","2254","95.0310559006211"
"J18","Sample","12.5141562853907","2459","1857","95.0996230479268"
"J19","Sample","12.1128062875636","4690","2250","96.1333333333333"
"J20","Sample","11.6895874263261","3331","2142","95.0513538748833"
"J21","Sample","12.9157667386609","3212","2455","94.2973523421589"
"J22","Sample","10.5675146771037","2855","2145","95.2913752913753"
"J23","Sample","13.7585421412301","3670","2307","95.1452102297356"
"K02","Sample","11.6406966086159","3389","2286","95.4505686789151"
"K03","Sample","11.7588932806324","2813","2137","94.7122133832475"
"K04","Sample","12.1822033898305","2604","1964","96.1303462321792"
"K05","Sample","9.84167736414206","3062","2456","95.1547231270358"
"K06","Sample","11.5668202764977","2975","2278","95.2589991220369"
"K07","Sample","12.0657276995305","2898","2245","94.8775055679287"
"K08","Sample","11.6370808678501","2742","2149","94.3694741740344"
"K09","Sample","10.5197505197505","3136","2537","94.7970043358297"
"K10","Sample","12.0667522464698","2972","2474","94.4624090541633"
"K11","Sample","10.9907120743034","2550","2038","95.0932286555447"
"K14","Sample","11.3826366559486","2301","1649","94.2995755003032"
"K15","Sample","13.2888660851719","2636","2064","94.4282945736434"
"K16","Sample","11.9976359338061","2452","1767","95.7555178268251"
"K17","Sample","15.324384787472","3434","2807","95.5468471677948"
"K18","Sample","10.9493302271404","2433","1814","94.6527012127894"
"K19","Sample","12.7326150832517","3266","2180","93.6697247706422"
"K20","Sample","12.3916369199388","2570","2062","95.101842870999"
"K21","Sample","12.9032258064516","2826","2138","94.2469597754911"
"K22","Sample","13.1221719457014","2732","2077","95.7631198844487"
"K23","Sample","13.2686084142395","3721","2559","96.6002344665885"
