"Experiment: LG128_DENV2_doublemut","Analysis: Analysis 1","User: lab user","Plate: Plate 0005","Plate Type: 384 Well","Plate Order: Row","Export Date: 3/13/2019","Export Time: 1:00:47 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"E11","Sample","5.47337278106509","4532","2827","95.6490979837283"
"E14","Sample","0.455166135639508","3754","2261","97.1693940734188"
"E15","Sample","1.50485436893204","3486","2140","96.2616822429907"
"E16","Sample","5.07988529291274","3888","2526","96.6349960411718"
"E17","Sample","9.18312867058195","3219","1935","96.7958656330749"
"E18","Sample","10.6013363028953","4316","2404","93.3860232945091"
"E19","Sample","11.1646234676007","3712","2339","97.6485677640017"
"E20","Sample","11.6807610993658","3276","1943","97.3751930005147"
"E21","Sample","10.9772423025435","3715","2324","96.4285714285714"
"E22","Sample","10.1296207393183","3628","2165","96.2124711316397"
"E23","Sample","11.8933333333333","3092","1948","96.2525667351129"
"F02","Sample","0.289017341040462","4912","3182","97.8629792583281"
"F03","Sample","1.57954118089507","4185","2739","97.0792259948886"
"F04","Sample","4.19415645617342","3826","2195","96.6742596810934"
"F05","Sample","5.28109028960818","4165","2419","97.0649028524183"
"F06","Sample","5.2514463729417","4096","2312","97.1885813148789"
"F07","Sample","6.41985033477747","4307","2626","96.6869763899467"
"F08","Sample","5.90372388737511","4323","2277","96.7061923583663"
"F09","Sample","5.72621532955562","5172","3431","97.7266103176916"
"F10","Sample","4.80349344978166","3989","2409","95.0601909506019"
"F11","Sample","6.96686491079014","4087","2432","96.7927631578947"
"F14","Sample","0","5230","3234","96.8460111317254"
"F15","Sample","0.174140182847192","4167","2396","95.8681135225376"
"F16","Sample","0.989736070381232","4671","2809","97.1164115343539"
"F17","Sample","2.33606557377049","4220","2517","96.9408025427096"
"F18","Sample","4.50219619326501","4659","2807","97.3281083006769"
"F19","Sample","5.55939226519337","4729","2977","97.2791400738999"
"F20","Sample","6.30696317900109","4590","2849","96.2793962793963"
"F21","Sample","5.7356608478803","4480","2891","97.0944309927361"
"F22","Sample","5.97527472527473","4732","2989","97.423887587822"
"F23","Sample","4.49172576832151","4150","2629","96.538607835679"
"G02","Sample","0.363768643142961","4580","2836","96.9322990126939"
"G03","Sample","1.94871794871795","3476","2019","96.5824665676077"
"G04","Sample","5.05643340857788","3838","2308","95.9705372616984"
"G05","Sample","5.09383378016086","3970","2333","95.9279897128161"
"G06","Sample","7.2411003236246","4273","2558","96.6379984362783"
"G07","Sample","7.48091603053435","4441","2695","97.2170686456401"
"G08","Sample","7.48502994011976","4161","2424","96.4521452145215"
"G09","Sample","7.31285157940286","4109","2397","96.4121818940342"
"G10","Sample","5.70934256055363","4046","2403","96.2130669995838"
"G11","Sample","6.26016260162602","4145","2539","96.8885387948011"
"G14","Sample","0.103842159916926","3595","1996","96.4929859719439"
"G15","Sample","0.33003300330033","4663","2818","96.7707594038325"
"G16","Sample","0.776502363268062","4787","3054","96.9875573018991"
"G17","Sample","3.44827586206897","4445","2731","96.631270596851"
"G18","Sample","4.48933782267116","4608","2787","95.9095801937567"
"G19","Sample","5.91919824616348","5133","3275","97.4961832061069"
"G20","Sample","6.34739642721399","4507","2736","96.1622807017544"
"G21","Sample","5.63643150429265","4498","2773","96.6101694915254"
"G22","Sample","6.00706713780919","4630","2927","96.6860266484455"
"G23","Sample","5.57200538358008","5531","3817","97.3277443018077"
"H02","Sample","0","5474","3456","98.0324074074074"
"H03","Sample","0","3871","2134","96.2980318650422"
"H04","Sample","0.137048880767474","3974","2262","96.7727674624226"
"H05","Sample","0.890648193963384","4022","2130","94.8826291079812"
"H06","Sample","1.259559154296","4242","2311","96.192124621376"
"H07","Sample","0.855855855855856","3936","2308","96.1871750433276"
"H08","Sample","0.940572894399316","4421","2435","96.0574948665298"
"H09","Sample","1.10192837465565","3949","2297","94.819329560296"
"H10","Sample","1.00190839694657","3844","2191","95.6640803286171"
"H11","Sample","1.13388573920628","3995","2391","95.9012965286491"
"H14","Sample","0","4800","2727","97.6897689768977"
"H15","Sample","0.0416319733555371","4117","2491","96.4271376957045"
"H16","Sample","0","4482","2766","96.4931308749096"
"H17","Sample","0.0324464633354964","5108","3168","97.2853535353535"
"H18","Sample","0.867678958785249","5530","3773","97.7471508083753"
"H19","Sample","4.35497124075596","5782","3733","97.8033753013662"
"H20","Sample","5.07286995515695","5449","3662","97.4330966684872"
"H21","Sample","4.63917525773196","4612","2799","97.0346552340121"
"H22","Sample","5.14035727305869","4499","2820","97.2695035460993"
"H23","Sample","6.34565136244868","4525","2750","97.4181818181818"
"I02","Sample","0","5294","3390","98.0825958702065"
"I03","Sample","0.056274620146314","3425","1861","95.4862976894143"
"I04","Sample","0.0406834825061025","4354","2550","96.3921568627451"
"I05","Sample","0.602409638554217","4342","2579","96.5490500193874"
"I06","Sample","0.610042233693102","3929","2211","96.3817277250113"
"I07","Sample","1.17736422331941","4458","2720","96.8014705882353"
"I08","Sample","0.840728631480617","4009","2231","95.9659345584939"
"I09","Sample","1.18148999015425","4836","3139","97.0691302962727"
"I10","Sample","1.33064516129032","4370","2571","96.4605211979774"
"I11","Sample","0.801603206412826","5130","2628","94.9391171993912"
"I14","Sample","0","4966","2786","97.6310122038765"
"I15","Sample","0","6217","2776","92.507204610951"
"I16","Sample","0","4400","2404","96.630615640599"
"I17","Sample","0.174398325776073","4665","2969","96.5644998315931"
"I18","Sample","0.613026819923372","4545","2696","96.8100890207715"
"I19","Sample","3.34437086092715","5054","3103","97.3251691911054"
"I20","Sample","4.85941320293399","5487","3373","97.0056329676845"
"I21","Sample","5.41821876058246","4959","3056","96.6295811518325"
"I22","Sample","5.61077268355242","5114","3203","97.377458632532"
"I23","Sample","6.31099544567339","4920","3170","96.9716088328076"
"J02","Sample","0.0581395348837209","5821","3560","96.6292134831461"
"J03","Sample","0.440176070428171","4264","2575","97.0485436893204"
"J04","Sample","1.88008130081301","3761","2055","95.7664233576642"
"J05","Sample","4.60109750949768","4161","2451","96.6544267645859"
"J06","Sample","7.73357174787662","4090","2332","95.926243567753"
"J07","Sample","8.69565217391304","4409","2399","96.8320133388912"
"J08","Sample","7.8252957233849","4259","2297","95.690030474532"
"J09","Sample","7.14932126696833","4043","2300","96.0869565217391"
"J10","Sample","9.74416854778029","4415","2762","96.2346125995655"
"J11","Sample","7.5609756097561","4322","2542","96.7741935483871"
"J14","Sample","0","4824","2741","97.0448741335279"
"J15","Sample","0.156739811912226","4512","2643","96.5569428679531"
"J16","Sample","0.803914715134568","4828","2956","96.7861975642761"
"J17","Sample","3.20324005891016","4661","2804","96.8616262482168"
"J18","Sample","4.5045045045045","4800","3091","96.9589129731478"
"J19","Sample","4.96499045194144","5168","3222","97.5170701427685"
"J20","Sample","4.62323626538577","5661","3420","97.3976608187134"
"J21","Sample","4.79608482871126","4988","3138","97.6736775015934"
"J22","Sample","5.43141973186662","4956","3009","96.6766367563975"
"J23","Sample","5.11234125691957","5080","3164","97.0606826801517"
"K02","Sample","0","5038","3175","97.5433070866142"
"K03","Sample","0.367140890316659","4058","2252","96.7584369449378"
"K04","Sample","1.56993339676499","3895","2193","95.8504331965344"
"K05","Sample","3.8021071919377","4193","2265","96.3796909492274"
"K06","Sample","6.22240064231232","4447","2577","96.662786185487"
"K07","Sample","7.79065121853776","4393","2576","97.166149068323"
"K08","Sample","7.37822349570201","5148","2950","94.6440677966102"
"K09","Sample","6.50655021834061","4384","2387","95.9363217427733"
"K10","Sample","8.45709570957096","4264","2508","96.6507177033493"
"K11","Sample","7.56013745704467","4485","2695","97.1799628942486"
"K14","Sample","0.0708466170740347","4960","2907","97.1104231166151"
"K15","Sample","0.18677624206201","4677","2767","96.747379833755"
"K16","Sample","0.836820083682008","4475","2724","96.5124816446402"
"K17","Sample","3.53403141361257","4961","3139","97.3558458107678"
"K18","Sample","4.7185709470846","4975","3075","96.4878048780488"
"K19","Sample","5.22984676882079","4873","3074","97.6577748861418"
"K20","Sample","4.59551842005317","4549","2699","97.5546498703223"
"K21","Sample","5.03698485382177","4731","2930","96.8941979522184"
"K22","Sample","5.99579242636746","4743","2938","97.072838665759"
"K23","Sample","6.00695542206766","5160","3285","96.2861491628615"
