"Experiment: LG128_DENV2_doublemut","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 3/13/2019","Export Time: 11:27:12 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"C14","Sample","9.44907110826393","4934","3229","96.6862805822236"
"C15","Sample","8.60215053763441","4644","2981","96.7125125796713"
"C16","Sample","8.29462508294625","4747","3110","96.9131832797428"
"C17","Sample","8.02976889933412","4260","2630","97.0722433460076"
"C18","Sample","8.28534868841971","4767","3208","97.4438902743142"
"C19","Sample","8.08246073298429","4909","3128","97.6982097186701"
"C20","Sample","7.77385159010601","4580","2939","96.2912555290915"
"C21","Sample","8.16604287172508","4651","3046","96.4871963230466"
"C22","Sample","7.41450942793225","4803","3201","97.7507029053421"
"C23","Sample","9.55906018667525","4848","3184","97.5816582914573"
"D02","Sample","1.80091683038638","4983","3138","97.3231357552581"
"D03","Sample","3.29295987887964","4409","2723","97.0253396988615"
"D04","Sample","3.69993211133741","4913","3024","97.4206349206349"
"D05","Sample","3.98783372761068","4866","3050","97.0163934426229"
"D06","Sample","4.35813815594426","5275","3437","98.1379109688682"
"D07","Sample","4.09285277947465","5090","3352","97.673031026253"
"D08","Sample","3.74707259953162","4757","3085","96.8881685575365"
"D09","Sample","2.90065264684554","4422","2853","96.6701717490361"
"D10","Sample","3.65769496204279","4627","2984","97.1179624664879"
"D11","Sample","3.9073305670816","4814","2986","96.8519758874749"
"D14","Sample","0.0268961807423346","5577","3830","97.0757180156658"
"D15","Sample","0","4894","3295","97.3899848254932"
"D16","Sample","0.188738597043095","4908","3294","96.5088038858531"
"D17","Sample","2.39234449760766","4682","3029","96.5995378012545"
"D18","Sample","6.78779568049366","4551","3008","96.9747340425532"
"D19","Sample","7.26153846153846","5160","3323","97.8031898886548"
"D20","Sample","6.29594119527005","4941","3210","97.4766355140187"
"D21","Sample","7.78805120910384","4409","2890","97.3010380622837"
"D22","Sample","6.51586765698852","4934","3086","95.9818535320804"
"D23","Sample","6.61696178937558","4920","3303","97.4568574023615"
"E02","Sample","1.41743444365698","4662","2911","96.942631398145"
"E03","Sample","3.2953620829943","4318","2545","96.5815324165029"
"E04","Sample","3.79446640316206","4449","2607","97.0464135021097"
"E05","Sample","4.17699115044248","4669","2891","97.7170529228641"
"E06","Sample","4.08594575554773","4600","2928","96.9603825136612"
"E07","Sample","3.66417644966204","4489","2904","96.797520661157"
"E08","Sample","4.99070055796652","5109","3284","98.2338611449452"
"E09","Sample","3.40567612687813","4891","3106","96.4262717321314"
"E10","Sample","3.9167254763585","4643","2937","96.4930200885257"
"E11","Sample","4.13060582218725","4178","2626","96.8012185833968"
"E14","Sample","0.0330578512396694","4832","3133","96.5528247685924"
"E15","Sample","0.0336134453781513","4696","3060","97.2222222222222"
"E16","Sample","0.220994475138122","4291","2805","96.7914438502674"
"E17","Sample","2.41194486983155","4202","2706","96.5262379896526"
"E18","Sample","6.38987998702562","4762","3179","96.9801824473105"
"E19","Sample","7.55249138201191","4988","3257","97.9735953331286"
"E20","Sample","6.83076923076923","5145","3334","97.4805038992202"
"E21","Sample","8.2739386427022","5046","3325","97.0526315789474"
"E22","Sample","7.46171391332682","4720","3145","97.5834658187599"
"E23","Sample","7.46787078846822","4458","2959","97.2963839134843"
"F02","Sample","0.418848167539267","4562","2958","96.8559837728195"
"F03","Sample","2.27353463587922","4723","2899","97.1024491203863"
"F04","Sample","3.27930644553336","4520","2740","96.8248175182482"
"F05","Sample","4.51426507764536","4594","2853","97.055730809674"
"F06","Sample","5.56852284094698","4827","3071","97.6554868121133"
"F07","Sample","5.03942406582105","4697","3009","96.9425058158857"
"F08","Sample","5.5801292956788","4713","3027","97.0928311859927"
"F09","Sample","5.19031141868512","4615","2988","96.7202141900937"
"F10","Sample","4.93009565857248","4297","2817","96.4856230031949"
"F11","Sample","5.09225092250923","4343","2802","96.7166309778729"
"F14","Sample","0.0312891113892365","5099","3315","96.4102564102564"
"F15","Sample","0","4566","2945","96.4685908319185"
"F16","Sample","0.268276324614353","4492","3072","97.0703125"
"F17","Sample","0.845964046528023","4551","2932","96.7598908594816"
"F18","Sample","3.30310880829016","4678","3183","97.0153942821238"
"F19","Sample","4.64071856287425","5272","3421","97.6322712657118"
"F20","Sample","3.79783815366637","5353","3513","97.4380871050384"
"F21","Sample","4.27756653992395","4923","3280","96.219512195122"
"F22","Sample","5.33425701420159","4467","2983","96.7817633255112"
"F23","Sample","4.61979913916786","5308","3575","97.4825174825175"
"G02","Sample","0.559875583203733","5001","3295","97.5720789074355"
"G03","Sample","1.79275726066691","4597","2876","96.9749652294854"
"G04","Sample","3.87883265607684","4618","2788","97.0946915351506"
"G05","Sample","4.7711404189294","4396","2637","97.7626090254077"
"G06","Sample","5.86805555555556","4801","2949","97.6602238046795"
"G07","Sample","6.18117229129663","4486","2887","97.506061655698"
"G08","Sample","5.23255813953488","4305","2683","96.161013790533"
"G09","Sample","5.55144337527757","4434","2789","96.8806023664396"
"G10","Sample","5.21638330757342","4250","2667","97.0378702662167"
"G11","Sample","6.20464441219158","4383","2837","97.1448713429679"
"G14","Sample","0.0248077400148846","5915","4128","97.6501937984496"
"G15","Sample","0","5509","3696","96.780303030303"
"G16","Sample","0.24330900243309","4631","2949","97.558494404883"
"G17","Sample","0.735294117647059","4691","3056","97.9057591623037"
"G18","Sample","2.78977084025241","4625","3107","96.9102027679434"
"G19","Sample","4.5153521974714","5083","3404","97.5910693301998"
"G20","Sample","4.41853329242099","5041","3349","97.3126306360108"
"G21","Sample","4.6814044213264","4884","3173","96.9429561928774"
"G22","Sample","4.82882882882883","4482","2880","96.3541666666667"
"G23","Sample","4.88204456094364","4337","3138","97.2594008922881"
"H02","Sample","0","5763","3773","98.0652001060164"
"H03","Sample","0","4595","2715","96.5009208103131"
"H04","Sample","0.0392156862745098","4511","2629","96.995055154051"
"H05","Sample","0.372979693327808","4491","2529","95.4132068011072"
"H06","Sample","0.81650193382037","4060","2398","97.0391993327773"
"H07","Sample","0.867924528301887","4480","2741","96.6800437796425"
"H08","Sample","0.995195607412491","4680","3019","96.5220271613117"
"H09","Sample","1.10803324099723","4541","3002","96.2025316455696"
"H10","Sample","1.18530225207428","4133","2602","97.271329746349"
"H11","Sample","1.18255728011826","4473","2807","96.4018525115782"
"H14","Sample","0.46656298600311","5342","3338","96.3151587777112"
"H15","Sample","0.550747442958301","4299","2622","96.9488939740656"
"H16","Sample","1.17960426179604","4192","2721","96.5821389195149"
"H17","Sample","3.788144510698","4553","2956","96.447902571042"
"H18","Sample","4.8168249660787","4549","3036","97.1014492753623"
"H19","Sample","4.97723823975721","5271","3384","97.3699763593381"
"H20","Sample","5.36337670580768","4794","3242","97.1930906847625"
"H21","Sample","5.16151685393258","4577","2934","97.0688479890934"
"H22","Sample","4.89486384005515","4539","2992","96.9585561497326"
"H23","Sample","5.10419812745394","5098","3400","97.3823529411765"
"I02","Sample","0.0346020761245675","4840","2972","97.2409152086137"
"I03","Sample","0","5057","3136","97.4808673469388"
"I04","Sample","0","4914","2956","97.0906630581867"
"I05","Sample","0.232198142414861","4487","2651","97.4726518294983"
"I06","Sample","0.537840952746831","4408","2672","97.4176646706587"
"I07","Sample","0.499319110304131","3876","2299","95.8242714223575"
"I08","Sample","0.655737704918033","3835","2228","95.8258527827648"
"I09","Sample","0.920736589271417","4351","2583","96.7092528068138"
"I10","Sample","0.903861955628595","4034","2520","96.5873015873016"
"I11","Sample","1.37442732194919","4185","2496","96.1939102564102"
"I14","Sample","0.681663258350375","4626","3027","96.9276511397423"
"I15","Sample","1.36257892987704","4728","3090","97.378640776699"
"I16","Sample","1.40515222482436","5290","3522","96.9903463940943"
"I17","Sample","3.54735721887194","4520","2896","97.3411602209945"
"I18","Sample","5.37531806615776","4885","3216","97.7611940298507"
"I19","Sample","5.19604717883328","4962","3233","97.0306217135787"
"I20","Sample","5.11955855303495","5117","3370","96.7952522255193"
"I21","Sample","4.80295566502463","4981","3332","97.4789915966387"
"I22","Sample","4.66462376574736","4563","3036","96.7391304347826"
"I23","Sample","5.89005235602094","4789","3129","97.6669862575903"
"J02","Sample","0","5784","3506","97.0907016543069"
"J03","Sample","0","5117","3168","98.0113636363636"
"J04","Sample","0.0400320256204964","4422","2578","96.8968192397207"
"J05","Sample","1.11561866125761","4949","3026","97.752808988764"
"J06","Sample","4.83109335270614","4598","2824","97.485835694051"
"J07","Sample","6.31293570875291","4383","2664","96.9219219219219"
"J08","Sample","5.5423325399524","5148","3031","97.0306829429231"
