"Experiment: LG100_Quake_Fab","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 12/12/2018","Export Time: 10:55:47 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"H04","Sample","2.52188411838266","5716","4979","96.3647318738703"
"H05","Sample","5.24215490658444","7248","5740","96.0452961672474"
"H06","Sample","9.36633240879027","5585","4883","95.9860741347532"
"H07","Sample","10.8746541817408","5819","4891","96.0744224085054"
"H08","Sample","10.1257142857143","5518","4530","96.5783664459161"
"H09","Sample","9.20357207946054","6640","5699","96.2800491314266"
"H10","Sample","11.3811946485774","6302","5544","95.7251082251082"
"H11","Sample","10.8356486428724","5801","4876","95.9598031173093"
"H14","Sample","4.69973890339426","7725","5564","96.3695183321351"
"H15","Sample","6.85197155785391","5794","4891","94.8885708444081"
"H16","Sample","8.54823304680038","5228","4375","95.7257142857143"
"H17","Sample","10.2573597481948","6395","5630","95.9325044404973"
"H18","Sample","9.5855472901169","5685","4873","96.5524317668787"
"H19","Sample","10.3455586177655","5931","4957","95.158361912447"
"H20","Sample","10.3656372026979","6752","5866","96.0450051142175"
"H21","Sample","9.05685323931247","5613","4654","97.5075204125483"
"H22","Sample","9.19055649241147","5860","4929","96.2467031852303"
"H23","Sample","8.85900731659086","6190","5303","95.3611163492363"
"I02","Sample","0.225691179236412","6633","5558","95.6639078805326"
"I03","Sample","1.04598381685415","6246","5220","97.0689655172414"
"I04","Sample","2.59981429897864","5344","4504","95.6483126110124"
"I05","Sample","5.2281789986708","5537","4685","96.350053361793"
"I06","Sample","8.70006083958629","5993","5146","95.8219976680917"
"I07","Sample","9.46428571428571","6222","5213","96.6813734893535"
"I08","Sample","10.196463654224","6379","5288","96.2556732223903"
"I09","Sample","13.2115548003398","5778","4904","96.0032626427406"
"I10","Sample","10.993031358885","6739","5932","96.7633175994605"
"I11","Sample","11.8076688983567","6190","5184","95.0810185185185"
"I14","Sample","5.91782045556052","5560","4725","94.7724867724868"
"I15","Sample","7.40740740740741","5455","4753","96.0025247212287"
"I16","Sample","8.34546336729743","5138","4273","96.4661830095951"
"I17","Sample","9.15178571428572","5596","4669","95.952023988006"
"I18","Sample","10.4972375690608","5299","4556","95.3467954345917"
"I19","Sample","10.1738956626024","6008","5213","95.9716094379436"
"I20","Sample","10.7178564287143","6060","5213","95.9332438135431"
"I21","Sample","10.5450561490003","4564","3774","96.7408585055644"
"I22","Sample","10.5263157894737","6358","5510","96.2068965517241"
"I23","Sample","9.30472457190014","5877","5058","95.8283906682483"
"J02","Sample","9.23046644361346","6241","5297","95.9222201245988"
"J03","Sample","9.99363462762572","5817","4897","96.2425975086788"
"J04","Sample","10.0618840247536","5315","4533","96.2497242444297"
"J05","Sample","11.5979995236961","5241","4395","95.5403868031854"
"J06","Sample","9.38849738576949","5357","4552","96.6388400702988"
"J07","Sample","10.9945446915653","5873","4966","95.9726137736609"
"J08","Sample","9.88133764832794","5638","4852","95.5276174773289"
"J09","Sample","8.82772680937819","5909","5156","95.1318851823119"
"J10","Sample","9.98058252427184","6270","5364","96.0104399701715"
"J11","Sample","8.92384105960265","7156","6261","96.47021242613"
"J14","Sample","9.41105039465695","5933","5204","94.9461952344351"
"J15","Sample","8.68980963045913","5396","4647","96.0834947277814"
"J16","Sample","9.83976992604766","5956","5101","95.4322681827093"
"J17","Sample","9.73973159821066","5926","5099","96.4502843694842"
"J18","Sample","9.26280008497982","5757","4860","96.8518518518518"
"J19","Sample","9.44324217981507","6124","5288","96.1232980332829"
"J20","Sample","9.94354398105992","6728","5700","96.3333333333333"
"J21","Sample","10.2111246447422","5939","5150","95.6504854368932"
"J22","Sample","9.58571676200381","6907","6010","95.9900166389351"
"J23","Sample","10.3991006183249","6480","5560","95.9892086330935"
"K02","Sample","9.21675774134791","6927","5698","96.3495963495964"
"K03","Sample","8.74439461883408","6602","5574","96.0172228202368"
"K04","Sample","10.7306390603225","6144","5227","96.0971876793572"
"K05","Sample","9.6634317571753","5796","5009","96.6859652625274"
"K06","Sample","9.62962962962963","5862","5070","95.8579881656805"
"K07","Sample","10.2357784431138","6389","5552","96.2536023054755"
"K08","Sample","11.2456392366099","6137","5081","95.9063176540051"
"K09","Sample","10.5722402597403","6000","5112","96.4006259780908"
"K10","Sample","10.2329285287677","6106","5222","96.189199540406"
