"Experiment: LG104_Quake","Analysis: Analysis 1","User: lab user","Plate: Plate 0004","Plate Type: 384 Well","Plate Order: Row","Export Date: 12/19/2018","Export Time: 10:55:09 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"G02","Sample","4.71734892787524","3244","2658","96.5011286681716"
"G03","Sample","4.29268292682927","2587","2123","96.5614696184644"
"G04","Sample","5.67514677103718","2568","2113","96.7345007098912"
"G05","Sample","6.13790354722997","3152","2609","96.167113836719"
"G06","Sample","5.4989816700611","2591","2052","95.7115009746589"
"G07","Sample","5.50760378133991","2979","2519","96.5859468042874"
"G08","Sample","5.95788392398562","2432","2044","95.2544031311155"
"G09","Sample","4.25999121651296","2757","2353","96.7700807479813"
"G10","Sample","4.61095100864553","2993","2528","96.0838607594937"
"G11","Sample","4.22535211267606","2391","1930","95.6476683937824"
"H02","Sample","13.4250650799554","3467","2779","96.7614249730119"
"H03","Sample","15.4068566707972","3095","2516","96.2241653418124"
"H04","Sample","15.1321056845476","3201","2608","95.782208588957"
"H05","Sample","14.1527001862197","2694","2236","96.0644007155635"
"H06","Sample","17.55","2578","2083","96.0153624579933"
"H07","Sample","14.3391988019468","3450","2760","96.7753623188406"
"H08","Sample","15.8653846153846","3643","2599","96.0369372835706"
"H09","Sample","16.8693009118541","2509","2039","96.8121628249142"
"H10","Sample","15.6816015252622","2724","2174","96.5041398344066"
"H11","Sample","16.8040293040293","2823","2273","96.0844698636164"
"I02","Sample","15.2747728256166","3128","2400","96.2916666666667"
"I03","Sample","13.7100509495137","2901","2260","95.5309734513274"
"I04","Sample","15.8900279589935","4056","2272","94.4542253521127"
"I05","Sample","15.8178256611166","2661","2131","95.8235570154857"
"I06","Sample","14.7332768839966","3049","2450","96.4081632653061"
"I07","Sample","16.902581182348","3010","2489","96.5046203294496"
"I08","Sample","17.7385892116183","2589","1997","96.5448172258388"
"I09","Sample","17.7802944507361","3267","2727","97.1397139713971"
"I10","Sample","17.4479166666667","3475","2814","95.5223880597015"
"I11","Sample","17.397521448999","2598","2157","97.2647195178489"
"J02","Sample","21.2630622444343","3162","2296","95.8623693379791"
"J03","Sample","21.6125954198473","2715","2181","96.1027051811096"
"J04","Sample","24.9259624876604","2683","2099","96.522153406384"
"J05","Sample","21.5216258467952","2545","1995","96.1904761904762"
"J06","Sample","21.9354838709677","2073","1766","96.5458663646659"
"J07","Sample","22.8011204481793","2254","1843","96.8529571351058"
"J08","Sample","24.4583333333333","3016","2484","96.6183574879227"
"J09","Sample","24.5208845208845","2606","2144","94.9160447761194"
"J10","Sample","23.9234449760766","2382","1960","95.969387755102"
"J11","Sample","24.32","2406","1944","96.4506172839506"
"K02","Sample","23.2365145228216","2980","2274","95.3825857519789"
"K03","Sample","21.1409395973154","2378","1872","95.5128205128205"
"K04","Sample","25.8755880815473","2528","1988","96.2273641851107"
"K05","Sample","24.6504401864319","2603","1999","96.5982991495748"
"K06","Sample","24.0314430095452","2194","1857","95.9073774905762"
"K07","Sample","22.8215767634855","2424","1995","96.6416040100251"
"K08","Sample","23.9489089941458","2379","1953","96.2109575012801"
"K09","Sample","23.9465570400822","2548","2029","95.9093149334648"
"K10","Sample","23.4131113423517","2512","2008","95.7171314741036"
"K11","Sample","25.9522600304723","2638","2051","96.0019502681619"
"L02","Sample","2.09059233449477","2827","2087","96.2625778629612"
"L03","Sample","3.71602884082085","2389","1870","96.4171122994652"
"L04","Sample","6.05381165919283","2342","1858","96.0172228202368"
"L05","Sample","6.64786462530218","3220","2569","96.6134682755936"
"L06","Sample","11.2543962485346","2183","1789","95.3605366126327"
"L07","Sample","11.6079923882017","2673","2170","96.8663594470046"
"L08","Sample","14.0238313473877","2790","2284","95.5341506129597"
"L09","Sample","14.7236180904523","2591","2062","96.5082444228904"
"L10","Sample","17.7135110709444","2812","2308","95.8838821490468"
"L11","Sample","16.5127648017382","2370","1914","96.1859979101358"
"M02","Sample","3.6071273359409","2862","2394","96.1152882205514"
"M03","Sample","3.34467120181406","2402","1833","96.2356792144026"
"M04","Sample","5.81171950048031","2655","2156","96.5677179962894"
"M05","Sample","7.58226037195994","2656","2184","96.0164835164835"
"M06","Sample","11.3672079622839","2478","1958","97.4974463738509"
"M07","Sample","13.6170212765957","2824","2196","96.3114754098361"
"M08","Sample","17.8537511870845","2729","2192","96.0766423357664"
"M09","Sample","16.7774936061381","2611","2043","95.6926089084679"
"M10","Sample","17.117903930131","2888","2374","96.4616680707666"
"M11","Sample","16.999429549344","2440","1848","94.8593073593074"
