"Experiment: LG100_Quake_Fab","Analysis: Analysis 1","User: lab user","Plate: Plate 0002","Plate Type: 384 Well","Plate Order: Row","Export Date: 12/12/2018","Export Time: 11:20:43 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"F15","Sample","6.08776844070962","6187","5511","97.1692977681002"
"F16","Sample","7.26643598615917","6230","5383","96.6375626973806"
"F17","Sample","8.75755802613614","6165","5275","97.1943127962085"
"F18","Sample","9.28571428571429","6029","5240","96.1832061068702"
"F19","Sample","9.71003433803892","6192","5436","96.4311994113318"
"F20","Sample","11.0877192982456","5153","4403","97.0928912105383"
"F21","Sample","10.5170731707317","6063","5293","96.8259965992821"
"F22","Sample","11.4538350812256","8000","5003","97.2016789926044"
"F23","Sample","11.8899082568807","6504","5579","97.6877576626636"
"G02","Sample","7.09097859327217","6297","5387","97.1227028030444"
"G03","Sample","7.28950838199284","6275","5489","96.7207141555839"
"G04","Sample","8.58983536148891","5075","4360","96.1238532110092"
"G05","Sample","8.00960279353994","5563","4768","96.0989932885906"
"G06","Sample","7.63685953633353","6132","5330","96.3039399624765"
"G07","Sample","8.22867042009528","5569","4808","96.0482529118136"
"G08","Sample","8.86245923652407","6136","5381","96.8779037353652"
"G09","Sample","9.63636363636364","5865","5132","96.4536243180047"
"G10","Sample","10.3939461384376","5529","4643","96.7693301744562"
"G11","Sample","10.5936073059361","5272","4552","96.2214411247803"
"G14","Sample","3.46385542168675","5834","4836","96.1124896608768"
"G15","Sample","6.02674116942726","6129","5176","96.8122102009274"
"G16","Sample","7.51713464514703","5389","4681","96.6246528519547"
"G17","Sample","8.43855218855219","5594","4926","96.4677222898904"
"G18","Sample","9.4988931374522","5737","5117","97.1076802814149"
"G19","Sample","9.72469795999208","5976","5251","96.15311369263"
"G20","Sample","11.8111791428007","6010","5228","96.8439173680184"
"G21","Sample","10.3771702255039","5959","5204","96.2913143735588"
"G22","Sample","11.2787926926132","6009","5185","97.1263259402121"
"G23","Sample","10.8024091703905","6096","5316","96.8209179834462"
"H02","Sample","7.91125994139807","5963","4962","96.291817815397"
"H03","Sample","8.65159781761496","6215","5339","96.1228694512081"
"H04","Sample","8.03516663259047","5934","5089","96.1092552564354"
"H05","Sample","8.14025015378306","5893","5048","96.6125198098257"
"H06","Sample","9.17375455650061","5894","5133","96.2010520163647"
"H07","Sample","8.66923232732429","5892","5123","96.3693148545774"
"H08","Sample","9.30434782608696","6792","5944","96.7362045760431"
"H09","Sample","9.81785872945358","5531","4678","96.2377084224027"
"H10","Sample","9.86903648269411","5155","4419","96.7639737497171"
"H11","Sample","10.1238786843229","5618","4849","96.5559909259641"
"H14","Sample","7.28857199445435","6087","5266","95.8792252183821"
"H15","Sample","8.86075949367089","5432","4756","96.3414634146341"
"H16","Sample","9.33150809947525","5252","4533","96.6909331568498"
"H17","Sample","9.839593114241","6070","5328","95.9459459459459"
"H18","Sample","9.60690992420236","6618","5850","96.974358974359"
"H19","Sample","9.46524064171123","6569","5748","97.5991649269311"
"H20","Sample","10.974950441521","6497","5771","96.1531796915612"
"H21","Sample","10.7096049428946","6434","5524","96.6871832005793"
"H22","Sample","10.0342465753425","6895","6017","97.0583347182982"
"H23","Sample","10.8625257580218","7974","7008","96.9463470319635"
"I02","Sample","8.27374872318693","5867","5075","96.4532019704433"
"I03","Sample","7.38518347565197","5259","4475","96.8268156424581"
"I04","Sample","8.17466887417219","5920","4985","96.9307923771314"
"I05","Sample","9.51655052264808","5412","4749","96.6940408507054"
"I06","Sample","9.04265402843602","6164","5455","96.7002749770852"
"I07","Sample","8.71235091974934","5972","5159","95.8906764876914"
"I08","Sample","9.00917431192661","6339","5635","96.7169476486247"
"I09","Sample","8.82426673351717","4947","4118","96.8674113647402"
"I10","Sample","11.184350414629","5647","4881","96.3532063101823"
"I11","Sample","10.0652173913043","5515","4758","96.6792770071459"
"I14","Sample","7.66906809202882","5220","4441","96.8925917586129"
"I15","Sample","7.67146132999792","5812","4950","96.9090909090909"
"I16","Sample","9.50570342205323","4833","4072","96.8811394891945"
"I17","Sample","9.67670011148272","5330","4624","96.9939446366782"
"I18","Sample","10.8741015534431","5259","4490","96.0579064587973"
"I19","Sample","10.8571428571429","6202","5409","97.0604547975596"
"I20","Sample","10.8039215686275","6004","5280","96.5909090909091"
"I21","Sample","9.88781137098308","6197","5434","96.7795362532205"
"I22","Sample","10.3415738818645","6404","5499","96.3629750863793"
"I23","Sample","9.8981077147016","5943","4994","96.2955546655987"
"J02","Sample","0.650872168706066","4745","3991","96.2415434728138"
"J03","Sample","0.855920114122682","5158","4364","96.3794683776352"
"J04","Sample","1.37265813392692","6377","5607","96.1476725521669"
"J05","Sample","2.25743433904927","5652","4793","96.1193407051951"
"J06","Sample","5.70043849526887","5215","4450","97.3707865168539"
"J07","Sample","8.91308731599113","5942","5150","96.2912621359223"
"J08","Sample","9.42056792018419","6185","5406","96.4113947465779"
"J09","Sample","10.2743142144638","4970","4169","96.1861357639722"
"J10","Sample","9.447128287708","4754","3841","97.0059880239521"
"J11","Sample","9.93886807335831","6033","5229","96.9783897494741"
"J14","Sample","1.28923766816144","6353","5557","96.3109591506208"
"J15","Sample","2.51332825590251","6144","5388","97.4758723088344"
"J16","Sample","6.11843399567185","6031","5263","96.5798973969219"
"J17","Sample","9.4741324249521","5666","4920","95.4674796747967"
"J18","Sample","9.94951619688683","5646","4910","96.8228105906314"
"J19","Sample","9.63461538461539","6095","5368","96.8703427719821"
"J20","Sample","11.1155141668318","5987","5237","96.3719686843613"
"J21","Sample","11.4406779661017","5484","4682","95.7710380179411"
"J22","Sample","10.0431300061614","5947","5057","96.2823808582163"
"J23","Sample","11.8382008433547","7551","6564","97.5472273004266"
"K02","Sample","0.778715120051914","5459","4777","96.776219384551"
"K03","Sample","0.914340712223292","5176","4301","96.6286910020925"
"K04","Sample","1.43260256131973","5678","4750","96.9894736842105"
"K05","Sample","2.29951690821256","6045","5357","96.6025760686952"
"K06","Sample","5.33279871692061","6084","5185","96.2005785920926"
"K07","Sample","8.23507737656595","6388","5590","97.1019677996422"
"K08","Sample","8.83534136546185","6325","5414","96.5829331363133"
"K09","Sample","9.41926345609065","5059","4368","96.978021978022"
"K10","Sample","10.19955654102","5007","4212","96.3675213675214"
"K11","Sample","11.6697703289882","5739","4976","97.1262057877813"
"K14","Sample","1.54985362493542","6851","5995","96.8640533778148"
"K15","Sample","2.67070484581498","4574","3736","97.2162740899358"
"K16","Sample","7.31196312591661","5780","4927","96.8743657398011"
"K17","Sample","10.4726799653079","5581","4779","96.5055450931157"
"K18","Sample","10.0250144314027","6187","5331","97.4864003001313"
"K19","Sample","11.2332531776022","6707","5987","97.2440287289126"
"K20","Sample","10.0018318373328","6541","5682","96.0753255895811"
"K21","Sample","11.0808356039964","6633","5681","96.9019538813589"
"K22","Sample","12.1608802883703","6155","5489","96.0284204773183"
"K23","Sample","12.5786163522013","5947","5467","95.9758551307847"
