"Experiment: LG128_DENV2_doublemut","Analysis: Analysis 1","User: lab user","Plate: Plate 0004","Plate Type: 384 Well","Plate Order: Row","Export Date: 3/13/2019","Export Time: 12:37:47 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"J17","Sample","1.30378096479791","4962","3168","96.8434343434343"
"J18","Sample","1.75953079178886","4906","3129","98.0824544582934"
"J19","Sample","2.486277042299","5128","3186","97.2065285624608"
"J20","Sample","3.44494526722473","4977","3188","97.4278544542033"
"J21","Sample","4.34142752023547","4442","2801","97.036772581221"
"J22","Sample","4.94709751215327","5343","3567","98.0375665825624"
"J23","Sample","5.49872122762148","4959","3208","97.5062344139651"
"K02","Sample","1.20805369127517","4884","3075","96.9105691056911"
"K03","Sample","1.73333333333333","4058","2337","96.2772785622593"
"K04","Sample","2.25624496373892","4347","2546","97.4862529457973"
"K05","Sample","4.29636124506795","4304","2359","96.6935142009326"
"K06","Sample","5.37766830870279","4093","2504","97.2843450479233"
"K07","Sample","6.78148546824542","4784","2875","96.9391304347826"
"K08","Sample","6.34187316253675","4203","2483","95.8920660491341"
"K09","Sample","8.12706270627063","4513","2505","96.7664670658683"
"K10","Sample","8.65671641791045","4127","2434","96.3434675431389"
"K11","Sample","9.55882352941176","4426","2650","97.5094339622641"
"K14","Sample","0.291923451183912","5161","3204","96.2234706616729"
"K15","Sample","0.901960784313726","4490","2635","96.7741935483871"
"K16","Sample","1.35327635327635","4424","2900","96.8275862068966"
"K17","Sample","1.36585365853659","5060","3175","96.8503937007874"
"K18","Sample","2.03729281767956","4968","2985","97.0184254606365"
"K19","Sample","3.36266499057197","5198","3277","97.1010070186146"
"K20","Sample","4.83429613864396","5211","3376","97.4229857819905"
"K21","Sample","5.32865347798341","4954","3232","96.9678217821782"
"K22","Sample","4.81184454040716","5081","3314","97.8273989136995"
"K23","Sample","6.45257210823669","5169","3443","97.67644496079"
