"Experiment: LG117_DENV2_mut","Analysis: Analysis 1","User: lab user","Plate: Plate 0003","Plate Type: 384 Well","Plate Order: Row","Export Date: 2/15/2019","Export Time: 3:10:01 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"B02","Sample","6.18274667153018","6176","5557","98.6683462299802"
"B03","Sample","7.55158476919804","5310","4782","98.306148055207"
"B04","Sample","10.7673519234684","5511","4964","98.972602739726"
"B05","Sample","12.8869374313941","5163","4615","98.6998916576381"
"B06","Sample","15.987460815047","5097","4537","98.4350892660348"
"B07","Sample","16.2952959711906","5095","4501","98.7113974672295"
"B08","Sample","18.4395501405811","4982","4332","98.522622345337"
"B09","Sample","18.3748845798707","5216","4397","98.5217193541051"
"B10","Sample","17.3039690222652","4745","4183","98.7807793449677"
"B11","Sample","17.3697855291068","4884","4305","98.5598141695703"
"B14","Sample","1.32396207911082","6893","6192","98.8049095607235"
"B15","Sample","2.36625514403292","5574","4930","98.5801217038539"
"B16","Sample","4.11359365211944","5486","4869","98.3569521462313"
"B17","Sample","6.90764572293717","5985","5341","98.9327841228234"
"B18","Sample","8.65704772475028","6111","5472","98.7938596491228"
"B19","Sample","9.41480524275429","6163","5474","98.9587139203507"
"B20","Sample","9.05532823341042","6402","5689","98.8047108454913"
"B21","Sample","9.04676258992806","6254","5621","98.9147838462907"
"B22","Sample","8.58369098712446","5631","4952","98.8085621970921"
"B23","Sample","7.98112836642422","5819","5151","98.7575228111046"
"C02","Sample","7.21184803605924","5220","4724","98.6240474174428"
"C03","Sample","8.22105503539621","4984","4457","98.2499439084586"
"C04","Sample","10.4505341384115","5104","4406","97.7303676804358"
"C05","Sample","14.4307469180566","4867","4196","98.5938989513823"
"C06","Sample","15.0684931506849","5127","4526","98.3870967741935"
"C07","Sample","16.8814151561476","5270","4624","99.0268166089965"
"C08","Sample","16.7129135538954","5356","4747","98.6939119443859"
"C09","Sample","17.1495526203664","5332","4755","98.7171398527865"
"C10","Sample","17.4779319041614","4633","4041","98.1192774065825"
"C11","Sample","18.4463562753036","4517","3998","98.8494247123562"
"C14","Sample","1.39457047229453","6102","5487","98.0134864224531"
"C15","Sample","2.75155653745732","5664","5038","98.8289003572846"
"C16","Sample","4.9670855774985","5687","5095","98.3905789990186"
"C17","Sample","8.91857736053439","6195","5596","98.9814152966404"
"C18","Sample","10.8133789433675","6046","5317","98.9655820951664"
"C19","Sample","11.6579265832997","5605","5002","99.1203518592563"
"C20","Sample","12.075928917609","5763","5014","98.7634623055445"
"C21","Sample","11.0049604997244","6216","5502","98.9276626681207"
"C22","Sample","8.97546276366767","5347","4709","98.6621363346783"
"C23","Sample","8.96352771481558","5511","4900","99.0408163265306"
"D02","Sample","17.5725378013895","5638","4966","98.5501409585179"
"D03","Sample","18.358733880422","4883","4317","98.7954598100533"
"D04","Sample","19.2654639175258","5317","4706","98.937526561836"
"D05","Sample","22.6292603756086","5024","4376","98.5603290676417"
"D06","Sample","21.1391525816161","5027","4378","98.6523526724532"
"D07","Sample","21.6434892541087","4629","4026","98.2364629905614"
"D08","Sample","21.3589926348301","4888","4259","98.8260154965954"
"D09","Sample","22.0174587778855","4818","4191","98.4013361966118"
"D10","Sample","22.0093215950285","4574","3925","98.3949044585987"
"D11","Sample","20.426245210728","4835","4242","98.4441301272984"
"D14","Sample","1.68264881490863","6343","5632","98.1356534090909"
"D15","Sample","2.31439046746105","5005","4434","98.4212900315742"
"D16","Sample","3.58320510002198","5185","4611","98.6553892864888"
"D17","Sample","8.42105263157895","5173","4534","98.4781649757388"
"D18","Sample","11.1060845962452","5100","4478","98.7271103171058"
"D19","Sample","11.2923203963666","5512","4912","98.6156351791531"
"D20","Sample","12.1651121254217","5754","5083","99.1343694668503"
"D21","Sample","12.3773282595634","5736","5065","98.57847976308"
"D22","Sample","12.198275862069","5331","4714","98.4302078913874"
"D23","Sample","11.5444923559388","5854","5162","98.8376598217745"
"E02","Sample","19.5852534562212","4971","4386","98.9512083903329"
"E03","Sample","19.9486700886608","4978","4350","98.5287356321839"
"E04","Sample","19.7903668579985","4628","4075","98.3312883435583"
"E05","Sample","19.3647255502926","4267","3660","98.0601092896175"
"E06","Sample","19.5196729688298","4552","3961","98.8134309517799"
"E07","Sample","21.8495013599275","5082","4463","98.8572708940175"
"E08","Sample","22.1092757306226","4618","4008","98.1786427145709"
"E09","Sample","23.7357630979499","5069","4442","98.8293561458802"
"E10","Sample","22.8285584356526","5190","4474","98.3012963790791"
"E11","Sample","23.9305485656769","4586","4030","98.6104218362283"
"E14","Sample","1.65375758844463","5482","4855","98.3934088568486"
"E15","Sample","2.24719101123596","5233","4619","98.2680233816843"
"E16","Sample","3.90465380249716","4982","4473","98.479767493852"
"E17","Sample","8.55959502991256","4934","4400","98.7727272727273"
"E18","Sample","10.5691056910569","4970","4368","98.5576923076923"
"E19","Sample","12.0577281191806","4960","4366","98.3967017865323"
"E20","Sample","11.2468310670661","4962","4408","98.434664246824"
"E21","Sample","12.2337059692048","5470","4794","98.8944513975803"
"E22","Sample","12.8141272356803","5096","4500","98.1555555555556"
"E23","Sample","13.9878950907868","5128","4510","98.9135254988913"
"F02","Sample","8.0778177204483","5408","4807","98.3773663407531"
"F03","Sample","10.1762632197415","4899","4324","98.4042553191489"
"F04","Sample","13.2286068623398","5480","4888","98.9770867430442"
"F05","Sample","16.6407810073219","5225","4574","98.5351989505903"
"F06","Sample","18.2121756999743","4601","3947","98.6318723080821"
"F07","Sample","19.1899070385126","5196","4577","98.7109460345204"
"F08","Sample","20.2812568666227","5263","4611","98.6987638256343"
"F09","Sample","18.9542483660131","4919","4351","98.4601241094001"
"F10","Sample","20.694259012016","5245","4551","98.7475280158207"
"F11","Sample","19.9871050934881","5358","4723","98.517891170866"
"F14","Sample","2.67857142857143","5315","4691","97.889575783415"
"F15","Sample","4.46952595936795","5070","4487","98.7296634722532"
"F16","Sample","6.45687645687646","4904","4362","98.3493810178817"
"F17","Sample","8.25016633399867","5133","4584","98.3638743455497"
"F18","Sample","10.0526677352874","5045","4432","98.5333935018051"
"F19","Sample","10.6470858191831","4944","4431","98.352516361995"
"F20","Sample","13.0042016806723","5487","4821","98.734702343912"
"F21","Sample","11.5697177074423","5469","4737","98.7122651467173"
"F22","Sample","12.9200189304307","4849","4292","98.4622553588071"
"F23","Sample","13.1110095934217","5139","4445","98.4926884139482"
"G02","Sample","7.76548672566372","5119","4583","98.6253545712415"
"G03","Sample","9.0929501571621","5079","4518","98.5834440017707"
"G04","Sample","11.6146152275975","5600","4958","98.8100040338846"
"G05","Sample","14.6990496304118","5401","4789","98.8724159532261"
"G06","Sample","16.6881166881167","5334","4709","99.0019112338076"
"G07","Sample","18.8214979494928","5379","4683","98.9323083493487"
"G08","Sample","18.8021600392734","4790","4139","98.4295723604735"
"G09","Sample","21.6403375892664","5386","4683","98.6760623531924"
"G10","Sample","18.7227866473149","4773","4186","98.7577639751553"
"G11","Sample","21.0941232680363","4893","4249","98.5172981878089"
"G14","Sample","5.78050823792237","4122","3646","98.217224355458"
"G15","Sample","5.68378534333526","4054","3521","98.4379437659756"
"G16","Sample","9.94475138121547","3960","3501","98.2290774064553"
"G17","Sample","12.7520943220602","3653","3276","98.3821733821734"
"G18","Sample","15.3614457831325","4173","3713","98.3571236197145"
"G19","Sample","17.0340050377834","3705","3231","98.2977406375735"
"G20","Sample","17.0289855072464","3859","3369","98.3081032947462"
"G21","Sample","16.3807415605977","4220","3662","98.6892408519934"
"G22","Sample","18.010038382049","3825","3437","98.5452429444283"
"G23","Sample","18.187461204221","3759","3267","98.6225895316804"
"H02","Sample","4.30528375733855","5301","4675","98.3743315508021"
"H03","Sample","6.04040007844675","5803","5164","98.7412858249419"
"H04","Sample","7.04022988505747","5502","4934","98.7434130522902"
"H05","Sample","8.7857847976308","5756","5131","98.713701032937"
"H06","Sample","10.2463483758448","5207","4650","98.6451612903226"
"H07","Sample","10.3830179972312","4975","4398","98.5447930877672"
"H08","Sample","11.2862108922364","4952","4381","98.4934946359279"
"H09","Sample","12.0128381476387","4991","4445","98.132733408324"
"H10","Sample","13.2346538963866","5231","4660","98.5836909871245"
"H11","Sample","12.3642439431913","5434","4853","98.6606222954873"
"H14","Sample","4.5920641997325","5215","4584","97.8621291448517"
"H15","Sample","5.15641855447681","5329","4712","98.3658743633277"
"H16","Sample","6.76215073961024","4863","4327","98.4284723827132"
"H17","Sample","10.1762999330507","5081","4538","98.7439400617012"
"H18","Sample","13.0011325028313","5015","4485","98.4392419175028"
"H19","Sample","13.4301270417423","5146","4482","98.3489513609996"
"H20","Sample","12.7725856697819","5162","4546","98.8561372635284"
"H21","Sample","12.1464591098443","5246","4619","98.7443169517211"
"H22","Sample","13.8965835641736","5027","4377","98.971898560658"
"H23","Sample","13.0186608122942","5261","4618","98.6357730619316"
"I02","Sample","4.86301369863014","5003","4452","98.3827493261456"
"I03","Sample","6.54","5723","5080","98.4251968503937"
"I04","Sample","8.4789644012945","5258","4704","98.5331632653061"
"I05","Sample","9.38611045271391","4834","4296","98.207635009311"
"I06","Sample","11.0366398570152","5118","4548","98.4168865435356"
"I07","Sample","11.7674418604651","4925","4371","98.3756577442233"
"I08","Sample","12.5967628430683","4978","4348","98.0450781968721"
"I09","Sample","11.8659628184531","4999","4422","98.5300768882858"
"I10","Sample","11.8479016925574","4906","4384","98.3804744525547"
"I11","Sample","11.6906886296042","4957","4459","98.0264633325858"
"I14","Sample","0.0558451228592703","6220","5480","98.029197080292"
"I15","Sample","0.0471623958497092","7369","6447","98.6660462230495"
