"Experiment: LG117_DENV2_mut","Analysis: Analysis 1","User: lab user","Plate: Plate 0004","Plate Type: 384 Well","Plate Order: Row","Export Date: 2/15/2019","Export Time: 3:36:33 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"C10","Sample","17.34934086629","4945","4311","98.5386221294363"
"C11","Sample","18.1686746987952","4854","4194","98.9508822126848"
"C14","Sample","1.50983146067416","3570","2901","98.1730437780076"
"C15","Sample","1.17965101990661","4815","4140","98.2850241545894"
"C16","Sample","2.71441605839416","5063","4455","98.4062850729517"
"C17","Sample","5.98843930635838","4917","4368","99.0155677655678"
"C18","Sample","10.4477611940299","5145","4547","98.7244336925445"
"C19","Sample","11.6204002582311","5385","4702","98.8302849851127"
"C20","Sample","11.4959948040701","5333","4689","98.5071443804649"
"C21","Sample","11.8957545187053","5481","4813","98.8572615832121"
"C22","Sample","11.2993138936535","5304","4725","98.7089947089947"
"C23","Sample","10.6481481481481","5404","4810","98.7941787941788"
"D02","Sample","23.4234234234234","3785","3254","98.9244007375538"
"D03","Sample","21.8670725520041","4562","4008","98.3532934131736"
"D04","Sample","19.5206268725513","5018","4388","98.8833181403829"
"D05","Sample","19.1389913899139","4722","4126","98.5215705283568"
"D06","Sample","19.6812364163246","4871","4199","98.6187187425577"
"D07","Sample","17.2168613509396","4637","4014","98.1066268061784"
"D08","Sample","19.0764925373134","5109","4365","98.2359679266896"
"D09","Sample","19.5612009237875","5074","4390","98.6332574031891"
"D10","Sample","20.3351675837919","4699","4065","98.3517835178352"
"D11","Sample","20.0428469412045","4925","4256","98.7077067669173"
"D14","Sample","4.84726079272911","4928","4055","97.6818742293465"
"D15","Sample","0.78953861337281","4733","4109","98.6371379897785"
"D16","Sample","2.08984375","5987","5201","98.4426071909248"
"D17","Sample","5.31135531135531","5175","4446","98.2456140350877"
"D18","Sample","9.02964959568733","5130","4527","98.3432736911862"
"D19","Sample","9.95162404975812","5105","4431","97.968855788761"
"D20","Sample","11.6978750262992","5512","4825","98.5077720207254"
"D21","Sample","12.6434195725534","5201","4513","98.4932417460669"
"D22","Sample","10.1680122190705","5326","4639","98.7928432851908"
"D23","Sample","11.1177884615385","5709","5045","98.9494549058474"
"E02","Sample","29.7036526533425","3380","2956","98.1732070365359"
"E03","Sample","21.9636169074371","4381","3803","98.2908230344465"
"E04","Sample","21.1509715994021","4693","4087","98.2138487888427"
"E05","Sample","18.9955763726256","4497","3915","98.1609195402299"
"E06","Sample","19.3436101442069","4687","4098","98.1454367984383"
"E07","Sample","20.332258864369","4757","4111","98.1026514230114"
"E08","Sample","22.4746125066809","4467","3827","97.7789391168017"
"E09","Sample","21.825205214872","4855","4226","98.0123047799337"
"E10","Sample","23.5401459854015","4555","3904","98.2581967213115"
"E11","Sample","22.1032132424538","4920","4167","98.5841132709383"
"E14","Sample","1.3407455853499","3769","3126","97.8246960972489"
"E15","Sample","0.969184890656064","4727","4090","98.3863080684597"
"E16","Sample","1.54473288993778","5284","4748","98.167649536647"
"E17","Sample","4.90633363068689","5076","4553","98.4845157039315"
"E18","Sample","8.61179636689841","5141","4532","98.3892321270962"
"E19","Sample","11.1383928571429","5160","4543","98.613251155624"
"E20","Sample","11.7132867132867","5288","4638","98.6632169038379"
"E21","Sample","11.9981855295985","5139","4461","98.8343420757678"
"E22","Sample","11.2618724559023","5150","4494","98.3978638184246"
"E23","Sample","13.7122237257555","5289","4479","98.9953114534494"
"F02","Sample","7.77707808564232","3781","3216","98.7562189054726"
"F03","Sample","10.3176557498153","4722","4131","98.3054950375212"
"F04","Sample","12.9958002799813","5019","4357","98.3704383750287"
"F05","Sample","15.8708189158016","5069","4394","98.6572598998634"
"F06","Sample","17.3006416131989","5012","4424","98.6437613019891"
"F07","Sample","18.0701305349373","4528","3964","98.5620585267407"
"F08","Sample","16.3953221738133","5093","4430","98.4424379232506"
"F09","Sample","17.0449058425881","4861","4225","98.0355029585799"
"F10","Sample","16.3400236127509","4868","4280","98.9485981308411"
"F11","Sample","17.1368124118477","5005","4317","98.5406532314107"
"F14","Sample","6.10512569376428","3683","3128","97.9219948849105"
"F15","Sample","6.52387986213688","4710","4120","98.5922330097087"
"F16","Sample","9.61584347411119","4768","4269","98.1728742094167"
"F17","Sample","11.434830230011","5262","4638","98.4260457093575"
"F18","Sample","11.9484046164291","5090","4480","98.6383928571429"
"F19","Sample","12.8644558201647","5186","4567","98.3796803153055"
"F20","Sample","13.033520716219","5571","4860","98.8271604938272"
"F21","Sample","12.1132323897301","5348","4614","98.7646293888166"
"F22","Sample","14.5935357492654","4820","4145","98.5283474065139"
"F23","Sample","13.1393498522391","5127","4458","98.6765365634814"
"G02","Sample","11.7531446540881","3127","2608","97.5460122699386"
"G03","Sample","12.4679029957204","4014","3566","98.2893998878295"
"G04","Sample","12.8743281289992","4586","3993","97.8462309040821"
"G05","Sample","16.1779835390947","4590","3959","98.2066178327861"
"G06","Sample","18.7585080315818","4455","3747","98.0250867360555"
"G07","Sample","18.7779826178562","4406","3856","98.4699170124481"
"G08","Sample","19.4825355756792","4506","3942","98.0466768138001"
"G09","Sample","20.8716136631331","4930","4302","98.6750348675035"
"G10","Sample","20.6678937680778","4467","3880","98.0154639175258"
"G11","Sample","20.0560652395515","4571","3988","98.39518555667"
"G14","Sample","5.29063696484511","3531","2952","97.3238482384824"
"G15","Sample","6.49106302916275","4962","4290","99.1142191142191"
"G16","Sample","9.19361984935755","5236","4592","98.301393728223"
"G17","Sample","11.3886342804766","5047","4428","98.5546522131888"
"G18","Sample","11.4765252891812","5049","4465","98.7458006718925"
"G19","Sample","13.3091896785876","5068","4470","98.8366890380313"
"G20","Sample","12.8157589803013","4897","4367","98.8092512021983"
"G21","Sample","12.5974658869396","4787","4169","98.4408731110578"
"G22","Sample","13.2037533512064","5244","4545","98.4818481848185"
"G23","Sample","14.5235892691952","5061","4380","98.7214611872146"
"H02","Sample","8.92361111111111","3487","2941","97.9258755525331"
"H03","Sample","8.37975296682005","4788","4200","98.3095238095238"
"H04","Sample","8.49549121974371","4905","4286","98.3201119925338"
"H05","Sample","8.87882219705549","5120","4484","98.4611953612846"
"H06","Sample","10.7263107263107","4783","4223","98.4608098508169"
"H07","Sample","10.563041385948","4851","4237","98.0882700023602"
"H08","Sample","10.9767441860465","4998","4372","98.3531564501372"
"H09","Sample","10.8864696734059","5210","4564","98.6196319018405"
"H10","Sample","11.4880824565171","5270","4722","98.6234646336298"
"H11","Sample","11.8156199677939","5773","5047","98.4347136913018"
"H14","Sample","8.66594750089896","3416","2849","97.6131976131976"
"H15","Sample","7.24863600935308","4444","3896","98.7936344969199"
"H16","Sample","9.08207867897037","4753","4185","98.3990442054958"
"H17","Sample","11.1390093585939","5039","4443","98.6045464776052"
"H18","Sample","12.3361272297443","5325","4714","98.7059821807382"
"H19","Sample","11.7842140172452","5336","4574","98.8850021862702"
"H20","Sample","13.1304532879336","5441","4778","98.346588530766"
"H21","Sample","13.225371120108","5167","4502","98.7561083962683"
"H22","Sample","12.704432329936","4844","4276","98.666978484565"
"H23","Sample","14.0503432494279","5033","4442","98.3791085096803"
"I02","Sample","11.5264797507788","3181","2632","97.5683890577508"
"I03","Sample","10.2657634184471","4500","3911","98.1334697008438"
"I04","Sample","12.9985583853916","4877","4224","98.532196969697"
"I05","Sample","13.4865568083261","5273","4666","98.8426918131162"
"I06","Sample","14.3937545742864","4729","4161","98.5099735640471"
"I07","Sample","15.4896907216495","4528","3945","98.3523447401774"
"I08","Sample","15.5899226739835","4612","4075","98.3803680981595"
"I09","Sample","14.4538188277087","5136","4561","98.7502740627055"
"I10","Sample","14.2274678111588","5402","4730","98.5200845665962"
"I11","Sample","16.3024850042845","5386","4747","98.3357910259111"
"I14","Sample","8.02399700037495","3312","2736","97.4780701754386"
"I15","Sample","7.04117946110829","4576","3991","98.5717865196693"
"I16","Sample","8.98328690807799","4964","4377","98.4235777930089"
"I17","Sample","11.1084162017948","4754","4189","98.4244449749343"
"I18","Sample","12.2377622377622","4919","4361","98.3719330428801"
"I19","Sample","13.1483457844184","5339","4745","98.7355110642782"
"I20","Sample","12.9447852760736","5612","4948","98.8278092158448"
"I21","Sample","13.8720224194302","4984","4332","98.8457987072945"
"I22","Sample","13.408609738885","5004","4315","98.5168018539977"
"I23","Sample","14.0825998645904","5019","4471","99.1053455602773"
"J02","Sample","5.18165574746873","3935","3400","98.7647058823529"
"J03","Sample","5.22843879794772","4819","4177","97.9889873114676"
"J04","Sample","7.13767239293491","4800","4222","97.8919943154903"
"J05","Sample","8.12862885216615","5212","4558","98.2448442299254"
"J06","Sample","7.9002079002079","5040","4406","98.2523831139355"
"J07","Sample","7.25787631271879","4965","4371","98.0324868451155"
"J08","Sample","7.9002624671916","4450","3883","98.1200103013134"
"J09","Sample","7.02775290957923","5134","4527","98.6967086370665"
"J10","Sample","8.81751227495908","5625","4972","98.3105390185036"
"J11","Sample","8.26695371367061","5354","4709","98.6409004034827"
"J14","Sample","7.08057202650855","3484","2927","97.950119576358"
"J15","Sample","6.71243325705568","4591","3998","98.3741870935468"
"J16","Sample","7.91422006637733","4583","3982","98.3676544450025"
"J17","Sample","11.4191729323308","4776","4321","98.4957185836612"
"J18","Sample","12.7912621359223","4701","4180","98.5645933014354"
"J19","Sample","13.6529680365297","5055","4431","98.8490182802979"
"J20","Sample","15.0317572335921","4956","4309","98.653980041773"
"J21","Sample","15.1200369344414","5025","4387","98.7462958741737"
"J22","Sample","14.7051442910916","4789","4046","98.4923381117153"
"J23","Sample","15.0555824069599","4774","4197","98.59423397665"
"K02","Sample","5.96330275229358","3188","2680","97.6119402985075"
"K03","Sample","6.16959831976897","4418","3869","98.4492116826053"
"K04","Sample","7.86986150802374","5295","4620","98.4632034632035"
"K05","Sample","9.80436249156735","5112","4507","98.6687375194142"
"K06","Sample","8.58419567262465","4946","4337","98.0401198985474"
"K07","Sample","9.12924832547755","4712","4122","97.7923338185347"
"K08","Sample","8.48316029374525","4591","4028","98.038728897716"
"K09","Sample","8.61578832276405","5223","4636","98.6410698878343"
"K10","Sample","8.25803740281572","5456","4841","98.3061350960545"
"K11","Sample","8.52828583581455","5451","4768","98.6157718120805"
"K14","Sample","7.40327380952381","3367","2752","97.6744186046512"
"K15","Sample","8.03941908713693","4495","3920","98.3673469387755"
"K16","Sample","8.47053209257934","4878","4230","99.0780141843972"
"K17","Sample","10.2986857825568","4857","4265","98.1242672919109"
"K18","Sample","12.1628249141736","4689","4147","98.3361466120087"
"K19","Sample","13.1299734748011","5272","4564","99.1235758106924"
"K20","Sample","12.8544423440454","5569","4829","98.5918409608615"
"K21","Sample","13.7350936967632","5489","4765","98.5519412381952"
"K22","Sample","14.6617409374278","5028","4390","98.6560364464692"
"K23","Sample","14.7446267621909","4996","4381","98.7674047021228"
"L02","Sample","8.29664747714189","3475","3002","98.3677548301133"
"L03","Sample","8.34590246354952","4602","4039","98.4897251794999"
"L04","Sample","9.75711023458584","5637","4904","98.2259380097879"
"L05","Sample","11.3349613349613","5595","4981","98.654888576591"
"L06","Sample","12.0122084150861","5373","4671","98.2016698779704"
"L07","Sample","11.5952213633169","5005","4368","97.7335164835165"
"L08","Sample","13.509843856076","5170","4488","98.4625668449198"
"L09","Sample","12.5227272727273","5221","4472","98.3899821109123"
"L10","Sample","12.7736450584485","5439","4778","98.4721640853914"
"L11","Sample","11.6869037294016","5302","4665","98.8638799571275"
"L14","Sample","0.409276944065484","2764","2274","96.7018469656992"
"L15","Sample","0.227725590663251","4260","3599","97.6104473464851"
"L16","Sample","0.0279329608938548","4321","3672","97.4945533769063"
"L17","Sample","0.0266595574513463","4425","3830","97.9373368146214"
"L18","Sample","0.0237981913374584","5005","4281","98.1546367671105"
"L19","Sample","0","4965","4293","98.6722571628232"
"L20","Sample","0.0214500214500215","5485","4758","97.9823455233291"
"L21","Sample","0","5142","4493","98.5087914533719"
"L22","Sample","0","4819","4189","97.9231320124135"
"L23","Sample","0","4850","4246","97.9274611398964"
"M02","Sample","8.82352941176471","3408","2848","97.8932584269663"
"M03","Sample","9.48805460750853","5058","4462","98.4984311967727"
"M04","Sample","9.70744680851064","5241","4583","98.4507964215579"
"M05","Sample","11.1495246326707","5386","4735","97.740232312566"
"M06","Sample","12.3916811091854","5410","4688","98.4641638225256"
"M07","Sample","12.4874118831823","5676","5044","98.4337827121332"
"M08","Sample","12.1722447239395","5355","4757","98.6125709480765"
"M09","Sample","12.6263712626371","5385","4716","98.579304495335"
"M10","Sample","11.9524543253357","5426","4615","98.4398699891658"
"M11","Sample","11.68430335097","5373","4597","98.6730476397651"
"M14","Sample","0.922266139657444","2911","2348","96.9761499148211"
"M15","Sample","0.279400558801118","4730","4049","97.2338849098543"
"M16","Sample","0.0558815311539536","4211","3651","98.0279375513558"
"M17","Sample","0.0817884405670665","4306","3751","97.7872567315383"
"M18","Sample","0.0265392781316348","4468","3862","97.5660279647851"
"M19","Sample","0","4926","4328","97.9205175600739"
"M20","Sample","0","5071","4344","98.5957642725598"
"M21","Sample","0","5187","4556","98.5074626865672"
"M22","Sample","0.0472366556447804","4907","4290","98.6946386946387"
"M23","Sample","0","4446","3844","97.996878251821"
"N02","Sample","3.18104906937394","3560","3020","97.8476821192053"
"N03","Sample","4.80192076830732","4856","4243","98.1616780579778"
"N04","Sample","5.7755414570116","5389","4661","98.0690838875778"
"N05","Sample","4.8048048048048","4740","4085","97.8212974296206"
"N06","Sample","6.82107406464749","4629","4017","97.8093104306697"
"N07","Sample","7.49933279957299","4535","3828","97.884012539185"
"N08","Sample","7.19546742209632","4251","3604","97.9467258601554"
"N09","Sample","7.52840909090909","4970","4321","97.7551492710021"
"N10","Sample","7.77998017839445","4747","4133","97.6530365352045"
"N11","Sample","7.7379417075058","4532","3965","97.780580075662"
"N14","Sample","1.90763052208835","2626","2054","96.9814995131451"
"N15","Sample","1.24444444444444","4012","3447","97.911227154047"
"N16","Sample","1.90848470912854","5115","4399","98.8633780404637"
"N17","Sample","4.29475587703436","5116","4495","98.420467185762"
"N18","Sample","6.70432220039293","4737","4149","98.1441311159315"
"N19","Sample","9.24488355681016","4999","4340","97.9493087557604"
"N20","Sample","9.92631122670134","5406","4689","98.4005118362124"
"N21","Sample","10.6456488879292","5410","4702","98.4900042535091"
"N22","Sample","10.1960784313725","5337","4660","98.4978540772532"
"N23","Sample","10.6145251396648","5167","4529","98.8076838154118"
"O02","Sample","3.89941690962099","3201","2798","98.0700500357398"
"O03","Sample","5.07069722086787","4713","4183","98.0635907243605"
"O04","Sample","5.02458841137481","5414","4759","98.2769489388527"
"O05","Sample","6.35479196853654","5558","4899","98.6119616248214"
"O06","Sample","7.25472132657761","5067","4443","97.7267611973892"
"O07","Sample","8.00988875154512","4732","4120","98.1796116504854"
"O08","Sample","8.9599609375","4828","4182","97.9435676709708"
"O09","Sample","8.90159248672928","5614","4980","98.3534136546185"
"O10","Sample","7.97657512116317","5756","5018","98.684734954165"
"O11","Sample","8.44308560677328","5171","4337","98.0401198985474"
"O14","Sample","1.67088607594937","2650","2033","97.1470732907034"
"O15","Sample","1.9060773480663","4374","3674","98.5302123026674"
"O16","Sample","2.0111461109765","4870","4209","98.0517937752435"
"O17","Sample","4.56972026478753","5453","4732","98.9644970414201"
"O18","Sample","7.75177601337234","5525","4862","98.4368572603867"
"O19","Sample","9.71650663008688","5183","4425","98.8474576271186"
"O20","Sample","9.90307627475769","5592","4806","98.7515605493134"
"O21","Sample","8.98089171974522","5547","4763","98.8872559311358"
"O22","Sample","9.62352417019381","5255","4547","98.7244336925445"
"O23","Sample","11.3423279213355","4930","4445","98.3802024746907"
