"Experiment: LG99_Quake_std_Furin","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 12/12/2018","Export Time: 10:16:03 AM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"D22","Sample","9.25304238355015","5979","5008","95.167731629393"
"D23","Sample","11.5051720498206","5992","5024","94.2874203821656"
"E02","Sample","0.112612612612613","6657","5630","94.6358792184725"
"E03","Sample","0.056807422836584","6617","5571","94.7944713695925"
"E04","Sample","0.36115569823435","6310","5245","95.023832221163"
"E05","Sample","2.41223769366542","6397","5404","94.3560325684678"
"E06","Sample","5.90809628008753","6214","5296","94.9206948640483"
"E07","Sample","7.84630940343782","6205","5171","95.6294720556952"
"E08","Sample","7.81603987313095","5502","4598","95.9982601130926"
"E09","Sample","7.31204943357364","5955","5174","93.8345574023966"
"E10","Sample","6.98127925117005","6408","5474","93.6792108147607"
"E11","Sample","8.10115730818688","5971","4895","95.3217568947906"
"E14","Sample","0.0677506775067751","5702","4747","93.2799662945018"
"E15","Sample","0.31201248049922","5878","4748","94.502948609941"
"E16","Sample","4.41276306856755","5668","4625","95.5459459459459"
"E17","Sample","10.6805074971165","5726","4621","93.8108634494698"
"E18","Sample","11.7047110247693","5150","4306","95.6339990710636"
"E19","Sample","12.086428089129","5635","4625","96.0648648648649"
"E20","Sample","10.6859542697154","5678","4477","95.7337502792048"
"E21","Sample","9.95798319327731","5924","4989","95.4099017839246"
"E22","Sample","11.426456071076","4998","4232","95.7466918714556"
"E23","Sample","11.3458528951487","6482","5380","95.0185873605948"
"F02","Sample","1.50498640072529","6929","5827","94.6456152394028"
"F03","Sample","2.11864406779661","7018","5968","94.9061662198391"
"F04","Sample","2.75567630506501","6798","5456","94.4464809384164"
"F05","Sample","3.82502942330326","6329","5394","94.5124212087505"
"F06","Sample","6.33503401360544","5909","4973","94.5907902674442"
"F07","Sample","7.17423133235725","6078","5009","95.4481932521461"
"F08","Sample","7.04626334519573","5316","4406","95.6650022696323"
"F09","Sample","7.72613065326633","5883","5073","94.1454760496747"
"F10","Sample","7.06851691240243","5964","4874","94.6245383668445"
"F11","Sample","8.88933682725257","6268","5255","94.4053282588011"
"F14","Sample","9.56345634563456","5747","4777","93.0290977601005"
"F15","Sample","9.02411021814007","5514","4653","93.5955297657425"
"F16","Sample","8.66270735203768","6283","5108","95.5951448707909"
"F17","Sample","11.6520039100684","6562","5406","94.6170921198668"
"F18","Sample","14.3430290872618","5039","4137","96.3983562968334"
"F19","Sample","12.2742200328407","6227","5105","95.435847208619"
"F20","Sample","13.3988387673068","5807","4696","95.3577512776831"
"F21","Sample","12.8926866046745","5054","4166","95.5112818050888"
"F22","Sample","13.6561479869423","4665","3865","95.1099611901682"
"F23","Sample","9.93981751116288","6338","5401","95.3712275504536"
"G02","Sample","1.98750709823964","6649","5613","94.1207910208445"
"G03","Sample","1.88060354253225","5710","4839","94.5029964868775"
"G04","Sample","3.21450649083041","6149","5133","94.5451003311903"
"G05","Sample","4.75993377483444","6120","5094","94.8566941499804"
"G06","Sample","5.97956077408132","5685","4891","94.0298507462687"
"G07","Sample","7.34126984126984","5704","4795","94.5985401459854"
"G08","Sample","7.0541480377546","5224","4240","94.9528301886792"
"G09","Sample","7.20538720538721","5619","4789","93.0256838588432"
"G10","Sample","8.80395104144299","5790","5041","92.3824637968657"
"G11","Sample","6.63029794376836","5920","5027","94.8080366023473"
"G14","Sample","11.861164252528","4875","3911","93.5566351316799"
"G15","Sample","13.531047265987","5668","4573","94.3800568554559"
"G16","Sample","13.1009921139659","5461","4137","95.0205462895818"
"G17","Sample","11.6963064295486","5591","4651","94.3023005805203"
"G18","Sample","13.5813953488372","5724","4484","95.8965209634255"
"G19","Sample","11.523178807947","5992","4781","94.7500522903158"
"G20","Sample","11.7077221145862","4681","3815","94.7051114023591"
"G21","Sample","14.1259188239054","4405","3274","95.5711667684789"
"G22","Sample","10.9866017052375","5226","4295","95.5762514551804"
"G23","Sample","10.9450448378938","5449","4551","95.5614150736102"
"H02","Sample","0.191644308164048","6535","5508","94.7349310094408"
"H03","Sample","0.748643084409508","6691","5708","93.6054660126139"
"H04","Sample","2.11012861736334","6270","5286","94.1354521377223"
"H05","Sample","4.18614102824629","6219","5210","94.4529750479846"
"H06","Sample","6.71609245529874","5717","4855","94.4593202883625"
"H07","Sample","7.94888455707169","5871","4876","94.6882690730107"
"H08","Sample","7.36997781612029","5374","4248","95.5037664783427"
"H09","Sample","7.62954796030871","5706","4876","93.0065627563577"
"H10","Sample","7.23669048167781","5555","4597","94.3876441157276"
"H11","Sample","7.38152435029482","5933","4854","94.3345694272765"
"H14","Sample","1.96548418024928","5542","4448","93.794964028777"
"H15","Sample","5.72421784472769","5627","4544","94.9603873239437"
"H16","Sample","7.09604519774011","5680","4742","93.3150569380009"
"H17","Sample","8.77009814157444","6154","4991","95.9527148867962"
"H18","Sample","11.0295857988166","5366","4375","96.5714285714286"
"H19","Sample","11.6204446481779","5563","4574","95.3869698294709"
"H20","Sample","11.7843511450382","5225","4405","95.1645856980704"
"H21","Sample","9.88274706867672","5371","4357","95.9146201514804"
"H22","Sample","9.88009592326139","5269","4376","95.2925045703839"
"H23","Sample","12.0216013148626","5277","4456","95.5789946140036"
"I02","Sample","0.143944067448077","6008","5108","95.203602192639"
"I03","Sample","0.931430836305985","6262","5334","94.6006749156355"
"I04","Sample","2.45716862037872","5723","4722","93.9432443879712"
"I05","Sample","4.49691991786448","6040","5165","94.2884801548887"
"I06","Sample","7.19835466179159","5485","4648","94.1480206540447"
"I07","Sample","6.7133172971791","5711","4829","94.6986953820667"
"I08","Sample","7.34084019055868","5776","4892","94.3990188062142"
"I09","Sample","6.88044170736887","5863","5035","93.5253227408143"
"I10","Sample","6.06446140797286","5806","5049","93.4046345811052"
"I11","Sample","7.19929762949956","5745","4800","94.9166666666667"
"I14","Sample","3.25891711573005","5136","4160","93.6778846153846"
"I15","Sample","7.49621403331651","5178","4205","94.2211652794292"
"I16","Sample","10.965021086579","5336","4246","94.9364107395195"
"I17","Sample","13.3173652694611","5464","4453","93.7570177408489"
"I18","Sample","9.50124125479576","5672","4633","95.639974098856"
"I19","Sample","10.0619525742363","5974","4922","95.103616416091"
"I20","Sample","10.4171576714589","5335","4471","94.9004696935808"
"I21","Sample","10.8469882298638","5590","4547","95.2936001759402"
"I22","Sample","9.92399565689468","5682","4878","94.4034440344403"
"I23","Sample","10.2143182854537","5735","4646","94.4037882049074"
"J02","Sample","1.37444933920705","7055","6030","94.1127694859038"
"J03","Sample","1.7643599294256","6425","5395","94.5505097312326"
"J04","Sample","2.5391787343781","6411","5393","93.4730205822362"
"J05","Sample","4.01317143445153","6217","5194","93.5502502887948"
"J06","Sample","5.44453507340946","6243","5259","93.2496672371173"
