"Experiment: LG128_DENV2_doublemut","Analysis: Analysis 1","User: lab user","Plate: Plate 0006","Plate Type: 384 Well","Plate Order: Row","Export Date: 3/13/2019","Export Time: 1:36:18 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"B02","Sample","0","5549","3649","98.1364757467799"
"B03","Sample","0.0267308206361935","5817","3792","98.6550632911392"
"B04","Sample","0.840925017519271","4933","2930","97.4061433447099"
"B05","Sample","2.77600510529675","5298","3227","97.1180663154633"
"B06","Sample","4.64408070041873","4857","2704","97.1523668639053"
"B07","Sample","5.57251908396947","4877","2738","95.6902848794741"
"B08","Sample","5.47892720306513","5006","2719","95.9911732254505"
"B09","Sample","6.5625","4670","2659","96.2767957878902"
"B10","Sample","6.15261685976828","4453","2633","95.0626661602735"
"B11","Sample","6.9920387677397","4724","2975","97.109243697479"
"B14","Sample","4.22672856095773","6453","4211","97.1978152457849"
"B15","Sample","6.77050222504768","5076","3210","98.006230529595"
"B16","Sample","7.36677115987461","4440","2613","97.665518561041"
"B17","Sample","6.65242599938969","5228","3375","97.0962962962963"
"B18","Sample","6.84654300168634","4801","3043","97.4367400591522"
"B19","Sample","7.73351188483428","4735","3040","98.2565789473684"
"B20","Sample","7.31132075471698","6004","3932","97.0498474059003"
"B21","Sample","7.63636363636364","5049","3379","97.6620301864457"
"B22","Sample","6.08557844690967","5528","3225","97.8294573643411"
"B23","Sample","7.8343949044586","4921","3210","97.8193146417445"
"C02","Sample","0.0657462195923735","4700","3127","97.2817396866006"
"C03","Sample","0","4877","3120","98.0769230769231"
"C04","Sample","0.422609614368727","4118","2034","93.0678466076696"
"C05","Sample","3.3452807646356","4818","2638","95.185746777862"
"C06","Sample","5.02572220023744","4328","2602","97.1176018447348"
"C07","Sample","5.74662603395734","4006","2364","97.165820642978"
"C08","Sample","6.39080459770115","3811","2257","96.3668586619406"
"C09","Sample","5.79056865464632","4829","2977","96.8760497144777"
"C10","Sample","6.34796238244514","4289","2626","97.1820258948972"
"C11","Sample","7.30519480519481","4172","2540","97.007874015748"
"C14","Sample","3.72236216064931","5593","3666","97.4631751227496"
"C15","Sample","6.85587910062661","4608","2801","96.8582649053909"
"C16","Sample","7.72501771793055","4771","2917","96.7432293452177"
"C17","Sample","6.57039711191336","4763","2869","96.5493203206692"
"C18","Sample","10.53535642714","5516","3592","97.2438752783964"
"C19","Sample","7.65535875112579","5145","3416","97.5117096018735"
"C20","Sample","7.59647523549073","5182","3369","97.6847729296527"
"C21","Sample","5.97716588314305","4995","3065","97.1615008156607"
"C22","Sample","6.45586297760211","4795","3117","97.4013474494706"
"C23","Sample","7.59860788863109","5184","3533","97.594112652137"
"D02","Sample","0.133645172068159","4819","3093","96.7668929841578"
"D03","Sample","0.0321543408360129","5083","3186","97.6145637162586"
"D04","Sample","0.0912408759124088","4101","2314","94.7277441659464"
"D05","Sample","0.601633003867641","4610","2445","95.1738241308793"
"D06","Sample","1.58531497705465","4480","2480","96.6532258064516"
