"Experiment: LG117_DENV2_mut","Analysis: Analysis 1","User: lab user","Plate: Plate 0005","Plate Type: 384 Well","Plate Order: Row","Export Date: 2/15/2019","Export Time: 4:00:48 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"B02","Sample","0.425847065358267","6028","5472","98.702485380117"
"B03","Sample","2.77834525025536","5453","4965","98.5901309164149"
"B04","Sample","6.77797654541841","5556","5085","98.9380530973451"
"B05","Sample","9.73204715969989","5241","4734","98.5424588086185"
"B06","Sample","13.667476264076","5134","4589","98.6925256047069"
"B07","Sample","13.0309734513274","5171","4585","98.5823336968375"
"B08","Sample","16.331096196868","5155","4533","98.6101919258769"
"B09","Sample","14.5084745762712","5202","4497","98.3989326217478"
"B10","Sample","15.9883720930233","5320","4556","98.1562774363477"
"B11","Sample","16.5467625899281","4935","4237","98.418692471088"
"B14","Sample","0.12237405669998","5589","4980","98.4538152610442"
"B15","Sample","0.740427332346097","5472","4798","98.5202167569821"
"B16","Sample","4.30032543003254","5017","4388","98.0401093892434"
"B17","Sample","7.62331838565022","4994","4516","98.7599645704163"
"B18","Sample","9.69072164948454","4944","4424","98.6663652802893"
"B19","Sample","9.94850669412976","5499","4918","98.7189914599431"
"B20","Sample","11.0066833751044","5446","4854","98.6402966625463"
"B21","Sample","10.2938112106689","5450","4863","98.6839399547604"
"B22","Sample","10","5224","4661","98.6912679682471"
"B23","Sample","10.7518349533823","5708","5113","98.5918247604146"
"C02","Sample","0.765585125774699","6083","5555","98.7578757875788"
"C03","Sample","3.60488798370672","5576","4960","98.991935483871"
"C04","Sample","7.9295154185022","5495","4813","99.0442551423229"
"C05","Sample","10.8922363847045","4891","4379","98.5384791048185"
"C06","Sample","13.7366099558916","5491","4812","98.9401496259352"
"C07","Sample","14.5897323387451","5208","4624","98.5726643598616"
"C08","Sample","15.591762842272","5070","4469","98.8811814723652"
"C09","Sample","15.5495317890587","4734","4117","98.5669176584892"
"C10","Sample","16.3292847503374","5079","4491","98.997995991984"
"C11","Sample","16.8388181599808","4761","4221","98.6259180289031"
"C14","Sample","0.129032258064516","5271","4694","99.0626331487005"
"C15","Sample","0.627027027027027","5286","4699","98.4251968503937"
"C16","Sample","4.09381663113006","5222","4749","98.7576331859339"
"C17","Sample","9.32132383745287","5358","4847","98.4939137610893"
"C18","Sample","9.23704414587332","4863","4222","98.7209853150166"
"C19","Sample","12.7448720903434","4936","4402","98.5688323489323"
"C20","Sample","11.8033529678296","5076","4467","98.8135213790016"
"C21","Sample","10.8462715941395","5180","4622","98.9398528775422"
"C22","Sample","10.8618158943175","5422","4822","98.9008710078805"
"C23","Sample","11.6025783507446","5139","4556","98.7489025460931"
"D02","Sample","0.0559284116331096","5935","5433","98.7299834345665"
"D03","Sample","0.0428265524625268","5257","4718","98.9826197541331"
"D04","Sample","0.407637845955803","5315","4738","98.3748417053609"
"D05","Sample","2.67250821467689","5150","4656","98.0455326460481"
"D06","Sample","10.3334069330978","5093","4575","98.9945355191257"
"D07","Sample","14.6805618486633","5046","4466","98.8356471115092"
"D08","Sample","19.5900857959962","4754","4247","98.7991523428302"
"D09","Sample","19.2336589030804","4600","4067","98.1804770100811"
"D10","Sample","19.6683017986452","4927","4332","98.8227146814404"
"D11","Sample","17.8720274577102","4641","4143","98.455225681873"
"D14","Sample","0.163065633917652","5504","4978","98.5536359983929"
"D15","Sample","0.676090964966195","5602","4945","98.7057633973711"
"D16","Sample","2.61113508847648","5192","4696","98.679727427598"
"D17","Sample","6.08006850781417","5316","4752","98.2954545454545"
"D18","Sample","8.38351088466883","4830","4401","98.1140649852306"
"D19","Sample","9.96655518394649","5088","4562","98.3121437965804"
"D20","Sample","10.6861642294713","5103","4503","98.7119697979125"
"D21","Sample","10.520897673461","5533","4907","98.9810474831873"
"D22","Sample","11.7904841402337","5432","4837","99.0696712838536"
"D23","Sample","10.2682497801231","5336","4603","98.8051270910276"
"E02","Sample","0.0395100750691426","5576","5120","98.8671875"
"E03","Sample","0.0843348091924942","5382","4822","98.3616756532559"
"E04","Sample","0.291909924937448","5386","4871","98.4602750975159"
"E05","Sample","2.19202104340202","5179","4638","98.3613626563174"
"E06","Sample","8.8898916967509","4978","4494","98.6203827325322"
"E07","Sample","11.7391304347826","5197","4668","98.5432733504713"
"E08","Sample","16.1028416779432","5026","4501","98.5114419017996"
"E09","Sample","19.1194356604233","4795","4191","98.0911476974469"
"E10","Sample","20.3824424163407","5269","4664","98.6706689536878"
"E11","Sample","20.4066073697586","4501","3989","98.6462772624718"
"E14","Sample","0.107688994184794","5183","4706","98.6612834679133"
"E15","Sample","0.514248982215556","5239","4726","98.7515869657215"
"E16","Sample","2.6297252876262","4806","4326","98.4512251502543"
"E17","Sample","5.69662177081033","5167","4607","98.306924245713"
"E18","Sample","8.73150105708245","5340","4800","98.5416666666667"
"E19","Sample","9.93893451252895","5353","4805","98.834547346514"
"E20","Sample","10.5557949159845","5275","4699","98.7869759523303"
"E21","Sample","10.9506148740972","5773","5178","98.9378138277327"
"E22","Sample","11.1390284757119","5513","4828","98.9229494614747"
"E23","Sample","9.99203821656051","5799","5078","98.9365892083497"
"F02","Sample","1.05880128568728","5921","5347","98.9152795960351"
"F03","Sample","4.47705740293517","6094","5434","99.0614648509385"
"F04","Sample","9.50515463917526","5499","4921","98.5572038203617"
"F05","Sample","13.536341409202","5119","4572","98.4033245844269"
"F06","Sample","15.9600443951165","5228","4566","98.6640385457731"
"F07","Sample","18.8185851038991","4890","4338","98.7321346242508"
"F08","Sample","18.5482075261634","5116","4548","98.7467018469657"
"F09","Sample","18.4310920362423","4823","4251","98.6591390261115"
"F10","Sample","18.8419553868059","4907","4273","98.6192370699743"
"F11","Sample","18.1458590852905","4652","4100","98.6585365853659"
"F14","Sample","0.220913107511046","4585","4146","98.2633863965268"
"F15","Sample","2.92053429929817","4986","4480","98.59375"
"F16","Sample","7.58351621555718","4696","4176","98.2040229885057"
"F17","Sample","11.0349889894788","4784","4161","98.2215813506369"
"F18","Sample","11.6245487364621","4726","4223","98.38977030547"
"F19","Sample","11.2812429632966","5098","4490","98.9086859688196"
"F20","Sample","10.3949652777778","5367","4658","98.9265779304422"
"F21","Sample","11.2035851472471","5525","4732","99.0278951817413"
"F22","Sample","13.256991852015","5238","4605","98.6102062975027"
"F23","Sample","12.1127366609294","5413","4722","98.4328674290555"
"G02","Sample","1.33824670287044","5788","5209","98.9825302361298"
"G03","Sample","5.65960074089319","5556","4914","98.8807488807489"
"G04","Sample","11.4208021753909","5091","4472","98.6806797853309"
"G05","Sample","15.663196016297","5128","4492","98.3526268922529"
"G06","Sample","17.3017279574657","5285","4562","98.947829899167"
"G07","Sample","18.852648623641","5024","4369","98.9471274891279"
"G08","Sample","17.5229357798165","5029","4406","98.9559691330005"
"G09","Sample","17.9790318982824","5169","4542","98.701012769705"
"G10","Sample","18.8529852343248","5340","4749","98.3996630869657"
"G11","Sample","18.6460529397985","4949","4332","98.5457063711911"
"G14","Sample","0.483759502418798","4988","4416","98.3016304347826"
"G15","Sample","3.09995782370308","5393","4814","98.504362276693"
"G16","Sample","6.68530165385511","4829","4360","98.4633027522936"
"G17","Sample","10.0157551204141","5073","4525","98.1878453038674"
"G18","Sample","11.3647170708512","4775","4277","98.339957914426"
"G19","Sample","10.9028571428571","4978","4443","98.4695025883412"
"G20","Sample","10.890609874153","4748","4196","98.4747378455672"
"G21","Sample","12.5889200258676","5436","4682","99.0815890645024"
"G22","Sample","12.7230736930506","5508","4803","99.1671871746825"
"G23","Sample","11.8290668868704","5646","4896","98.937908496732"
"H02","Sample","0.0383729854182655","5831","5281","98.6934292747586"
"H03","Sample","0.748568912373404","5174","4617","98.3755685510071"
"H04","Sample","3.16752174882891","5150","4532","98.918799646955"
"H05","Sample","5.64149226569609","4996","4465","98.454647256439"
"H06","Sample","8.75626225223263","5207","4646","98.8161859664227"
"H07","Sample","9.1324200913242","5255","4672","98.4375"
"H08","Sample","10.780487804878","4811","4162","98.5103315713599"
"H09","Sample","9.97013553870894","4941","4424","98.3951175406872"
"H10","Sample","10.5545200372787","4842","4350","98.6666666666667"
"H11","Sample","11.0510916047716","5017","4507","98.5799866873752"
"H14","Sample","1.7184265010352","5492","4900","98.5714285714286"
"H15","Sample","4.43082724487391","4868","4321","98.1948623003934"
"H16","Sample","7.5813221406086","4428","3891","97.9696736057569"
"H17","Sample","10.2632862018528","4799","4165","98.4873949579832"
"H18","Sample","11.1467154955367","5014","4424","98.75678119349"
"H19","Sample","12.3066424021838","5062","4450","98.7865168539326"
"H20","Sample","12.0614537950011","5016","4419","98.6874858565286"
"H21","Sample","12.2075055187638","5302","4593","98.6283474853037"
"H22","Sample","11.8094386043391","5083","4524","98.8284703801945"
"H23","Sample","11.1627906976744","5477","4794","98.6649979140592"
"I02","Sample","0.0200440970134295","5611","5064","98.5189573459716"
"I03","Sample","0.566275167785235","5465","4808","99.1680532445923"
"I04","Sample","4.04825189122879","5539","4943","98.9480072830265"
"I05","Sample","8.19011245491195","5412","4778","98.6395981582252"
"I06","Sample","10.8890420399724","4993","4416","98.5733695652174"
"I07","Sample","11.9870908252651","5021","4396","98.680618744313"
"I08","Sample","12.6256722001403","4927","4333","98.7075928917609"
"I09","Sample","12.815269256987","5104","4461","98.6550100874243"
"I10","Sample","14.3012625163256","5278","4664","98.4991423670669"
"I11","Sample","13.622364368633","4883","4274","98.7599438465138"
"I14","Sample","1.52413209144793","5362","4821","97.9879693009749"
"I15","Sample","4.19675090252708","5150","4483","98.8623689493643"
"I16","Sample","7.75104118463674","4913","4375","98.7885714285714"
"I17","Sample","11.2067199344397","5531","4959","98.4271022383545"
"I18","Sample","11.5633672525439","5063","4392","98.4517304189435"
"I19","Sample","12.2012055705675","5486","4867","98.8493938771317"
"I20","Sample","11.0279101429544","5087","4471","98.5685528964437"
"I21","Sample","12.1703853955375","5676","4993","98.7382335269377"
"I22","Sample","11.9233199915736","5497","4813","98.6287138998546"
"I23","Sample","12.7962085308057","5031","4272","98.7827715355805"
"J02","Sample","0.0179018976011457","6318","5653","98.8147886078189"
"J03","Sample","0.0438212094653812","5207","4628","98.6171132238548"
"J04","Sample","0","5113","4418","98.8456315074694"
"J05","Sample","0.170976704424022","5423","4743","98.6506430529201"
"J06","Sample","1.36345136345136","5624","4980","98.6746987951807"
"J07","Sample","5.30898279889573","5418","4773","98.6591242405196"
"J08","Sample","6.68402777777778","5290","4671","98.6512524084778"
"J09","Sample","7.36555764804352","5480","4838","98.780487804878"
"J10","Sample","8.3692447266954","5117","4491","98.1741260298375"
"J11","Sample","6.61971830985916","4979","4344","98.0662983425414"
"J14","Sample","0.706150341685649","5044","4475","98.1005586592179"
"J15","Sample","3.23549803559048","4959","4393","98.4976098338265"
"J16","Sample","7.27053140096618","4679","4198","98.6183897093854"
"J17","Sample","9.76168652612282","4977","4441","98.2661562711101"
"J18","Sample","11.9950124688279","4682","4087","98.1159774896012"
"J19","Sample","12.3488978430908","4969","4290","98.3449883449883"
"J20","Sample","11.6389013957677","5054","4496","98.7989323843416"
"J21","Sample","12.1205688813415","5392","4752","99.1372053872054"
"J22","Sample","14.0032565712956","4893","4342","99.0096729617688"
"J23","Sample","14.3724257533059","5298","4657","99.0551857418939"
"K02","Sample","0.0815494393476045","5488","4962","98.8512696493349"
"K03","Sample","0","5366","4777","98.3671760519154"
"K04","Sample","0.0225022502250225","5197","4523","98.2533716559805"
"K05","Sample","0.0626435581541032","5462","4861","98.5188232873894"
"K06","Sample","0.941422594142259","5486","4842","98.7195373812474"
"K07","Sample","2.70829026255944","5571","4912","98.4731270358306"
"K08","Sample","4.37262357414449","5362","4807","98.4813813189099"
"K09","Sample","6.48330058939096","5230","4657","98.368048099635"
"K10","Sample","7.71964461994077","5805","5124","98.8485558157689"
