"Experiment: LG117_DENV2_mut","Analysis: Analysis 1","User: lab user","Plate: Plate 0001","Plate Type: 384 Well","Plate Order: Row","Export Date: 2/15/2019","Export Time: 2:18:55 PM"
"Well ID","Well Type","%GFP+","Count of All Events","Count of cells","singlet as % of cells"
"I15","Sample","3.91811578252256","5255","4591","98.9544761489871"
"I16","Sample","6.52730375426621","5412","4739","98.923823591475"
"I17","Sample","9.27745033835407","5202","4618","99.1987873538328"
"I18","Sample","11.2095032397408","5411","4676","99.01625320787"
"I19","Sample","12.6401630988787","5558","4960","98.8911290322581"
"I20","Sample","12.6686983021332","5253","4641","98.9872872225813"
"I21","Sample","12.5456760048721","5740","4980","98.9156626506024"
"I22","Sample","11.8224585804868","5664","4941","98.9475814612427"
"I23","Sample","13.6262760763427","5250","4555","98.9242590559824"
"J02","Sample","1.55291411042945","6045","5273","98.919021429926"
"J03","Sample","2.42821352861823","6046","5238","99.0645284459717"
"J04","Sample","3.31437536771916","5829","5151","98.9904872840225"
"J05","Sample","4.25795783381563","5673","4895","98.8355464759959"
"J06","Sample","5.49019607843137","5895","5165","98.7415295256534"
"J07","Sample","5.68818766867345","5554","4857","99.1764463660696"
"J08","Sample","6.39702847709451","5655","4910","98.6965376782077"
"J09","Sample","7.59493670886076","5459","4723","98.6872750370527"
"J10","Sample","7.31023432805928","5699","5058","98.7149070778964"
"J11","Sample","7.87350054525627","5363","4637","98.8785852922148"
"J14","Sample","1.24022133180691","5975","5282","99.2237788716395"
"J15","Sample","3.03413400758534","5434","4804","98.7926727726894"
"J16","Sample","6.11410118406889","5350","4690","99.0405117270789"
"J17","Sample","9.26666666666667","5289","4553","98.8359323522952"
"J18","Sample","11.9203800045239","5085","4475","98.7932960893855"
"J19","Sample","10.3951890034364","5309","4697","99.1271024057909"
"J20","Sample","12.9271305063812","5534","4916","98.820179007323"
"J21","Sample","11.0188019239178","5308","4630","98.7904967602592"
"J22","Sample","12.4419095901986","5383","4767","99.3077407174324"
"J23","Sample","11.3926499032882","6001","5237","98.7206415886958"
"K02","Sample","1.52893361718599","5885","5207","99.2318033416555"
"K03","Sample","2.03557312252964","5904","5112","98.9827856025039"
"K04","Sample","3.8333659299824","5990","5189","98.5353632684525"
"K05","Sample","3.31872260488416","5507","4833","99.130974549969"
"K06","Sample","3.94212623191445","5653","4818","98.9829804898298"
"K07","Sample","4.10509031198686","5082","4345","98.1127733026467"
"K08","Sample","5.23282618718303","5062","4421","98.1225966975797"
"K09","Sample","5.34464475079533","5457","4773","98.7848313429709"
"K10","Sample","6.02919399196107","5444","4794","98.6024196912808"
"K11","Sample","7.27463312368973","5517","4817","99.0242889765414"
"K14","Sample","1.54825026511135","5345","4752","99.2213804713805"
"K15","Sample","2.36890058716339","5665","4981","99.1567958241317"
"K16","Sample","4.94335736354274","5561","4897","99.1423320400245"
"K17","Sample","8.15647107781939","5592","4868","98.7263763352506"
"K18","Sample","10.9216324966469","6059","5283","98.7885671020254"
"K19","Sample","11.1448220064725","5752","5000","98.88"
"K20","Sample","10.6410815525512","5307","4626","99.1353220925205"
"K21","Sample","11.3656387665198","5287","4593","98.8460701066841"
"K22","Sample","11.8989040483113","5171","4521","98.8940499889405"
"K23","Sample","12.0441758699729","5453","4837","99.2143890841431"
"L02","Sample","1.28437047756874","6360","5588","98.9262705798139"
"L03","Sample","4.07915993537964","5829","5008","98.8817891373802"
"L04","Sample","6.11594818432788","5459","4776","98.5971524288107"
"L05","Sample","6.9258089976322","5923","5118","99.0230558812036"
"L06","Sample","8.20806962025316","5863","5114","98.8658584278451"
"L07","Sample","8.12474353713582","5677","4912","99.2263843648208"
"L08","Sample","9.30326218284334","5663","5027","98.7865526158743"
"L09","Sample","8.7722733503035","5844","5149","99.18430763255"
"L10","Sample","8.47149211484028","5850","5021","98.5062736506672"
"L11","Sample","8.43488194973344","6026","5316","98.7960872836719"
